valor_emprestimo,valor_financiado,valor_financiado_investidores,prazo,taxa_juros,parcela,cargo,tempo_emprego,propriedade_casa,renda_anual,status_verificacao,status_emprestimo,finalidade,titulo,estado,dti,inadimplencia_2anos,consultas_ultimos_6meses,contas_abertas,registros_publicos,saldo_renovavel,utilizacao_renovavel,total_contas,status_lista_inicial,principal_pendente,principal_pendente_investidores,pagamento_total,pagamento_total_investidores,total_principal_recebido,total_juros_recebidos,valor_ultimo_pagamento,cobrancas_12_meses_exc_med,contas_atualmente_inadimplentes,total_cobrancas,saldo_atual_total,limite_total_renovavel,score_credito
20725,20725,20725,60,20.99,560.57,25,1,2,51800.0,2,0,2,3,41,18.03,0,0,16,0,11082,98.1,26,1,20325.43,20325.43,1096.97,1096.97,399.57,697.4,560.57,0,0,0,118361,11300,E
20000,20000,20000,36,5.32,602.3,17,1,0,100000.0,0,0,2,3,12,14.03,0,0,22,0,21088,30.3,49,1,18970.46,18970.46,1192.78,1192.78,1029.54,163.24,602.3,0,0,0,277845,69700,A
13925,13925,13925,36,17.86,502.45,11,10,2,37000.0,0,0,9,11,4,18.2,0,2,9,1,7942,37.1,15,1,13026.16,13026.16,1472.81,1472.81,898.84,573.97,502.45,1,0,473,12848,21400,D
18000,18000,18000,60,17.57,452.89,14,10,0,61000.0,0,0,2,3,41,37.05,0,0,17,0,13060,48.7,29,1,15757.89,15757.89,4946.65,4946.65,2242.11,2704.54,452.89,0,0,0,178266,26800,D
24000,24000,24000,36,12.29,800.48,15,5,0,140000.0,2,0,4,6,4,13.46,0,1,5,0,14364,79.8,60,0,22318.86,22318.86,2360.47,2360.47,1681.14,679.33,800.48,0,0,0,631584,18000,C
6000,6000,6000,36,12.29,200.12,23,10,1,35000.0,1,0,9,11,41,12.38,0,0,5,0,13322,57.9,11,1,5292.3,5292.3,996.5,996.5,707.7,288.8,200.12,0,0,462,13322,23000,C
35000,35000,35000,36,17.57,1257.8,23,8,0,120000.0,2,0,4,6,12,9.3,1,0,5,0,17347,98.6,19,0,29547.77,29547.77,8751.08,8751.08,5452.23,3298.85,1272.61,0,0,0,419348,17600,D
3600,3600,3600,36,16.55,127.55,2,10,2,30000.0,2,0,9,11,32,28.12,0,0,13,1,8905,56.7,17,0,2858.95,2858.95,1141.33,1141.33,741.05,400.28,127.55,0,0,0,15390,15700,D
4950,4950,4925,36,18.55,180.33,3,1,0,56000.0,1,0,6,8,25,13.59,0,0,24,0,985,54.7,29,0,4740.78,4716.84,373.41,371.52,209.22,164.19,180.33,0,0,72,166281,1800,E
9000,9000,9000,36,11.44,296.53,14,8,2,68000.0,0,0,1,2,9,17.74,0,0,18,1,8553,43.0,41,0,6334.34,6334.34,3546.92,3546.92,2665.66,881.26,296.53,0,0,0,26784,19800,B
2850,2850,2850,36,7.89,89.17,21,1,0,49350.0,0,0,2,3,29,1.39,1,0,9,0,1244,9.5,11,1,2049.28,2049.28,979.62,979.62,800.72,178.9,89.17,0,0,0,92852,13100,A
21000,21000,21000,60,12.29,470.22,14,9,0,52000.0,1,0,1,2,34,15.83,0,0,14,0,21277,68.6,37,1,19429.39,19429.39,2806.98,2806.98,1570.61,1236.37,470.22,0,0,0,136778,31000,C
12200,12200,12200,36,15.61,426.58,5,0,0,52000.0,1,0,2,3,25,25.29,3,0,11,0,2524,57.4,17,1,10825.31,10825.31,2147.0,2147.0,1374.69,772.31,426.58,0,0,0,46597,4400,D
8000,8000,8000,36,11.53,263.93,8,10,2,40000.0,0,0,2,3,9,16.11,0,0,11,0,6644,36.1,18,0,5840.54,5840.54,2898.11,2898.11,2159.46,738.65,263.93,0,0,95,11987,18400,B
16000,16000,16000,36,13.99,546.77,24,0,1,60000.0,1,0,2,3,32,17.03,0,0,8,1,30835,64.6,21,1,14533.66,14533.66,2162.21,2162.21,1466.34,695.87,546.77,0,0,0,52701,47700,C
16000,16000,16000,60,12.99,363.97,12,10,0,75000.0,1,0,2,3,38,28.4,0,0,9,0,18189,99.4,23,0,13784.18,13784.18,3992.12,3992.12,2215.82,1776.3,363.97,0,0,0,353799,18300,C
20000,20000,20000,60,13.18,456.91,1,5,1,65000.0,2,0,2,3,34,22.14,1,0,8,2,27809,61.0,20,1,19762.76,19762.76,442.27,442.27,237.24,205.03,456.91,0,0,0,52935,45750,C
6000,6000,6000,36,9.17,191.28,15,3,0,67000.0,2,0,1,2,24,10.8,0,1,6,0,4725,100.5,28,1,5411.59,5411.59,769.32,769.32,588.41,180.91,191.28,0,0,0,52009,4700,B
11425,11425,11425,36,18.25,414.48,19,10,0,36500.0,0,0,4,6,9,10.56,0,0,28,1,4029,21.2,46,0,9924.61,9924.61,2475.3,2475.3,1500.39,974.91,414.48,0,0,970,167080,19000,E
10000,10000,10000,36,8.18,314.2,10,10,0,95000.0,1,0,2,3,15,2.87,0,0,8,1,3481,24.5,25,1,9256.86,9256.86,938.06,938.06,743.14,194.92,314.2,0,0,0,7545,14200,B
26400,26400,26250,60,18.2,673.27,11,2,1,60000.0,0,0,1,2,3,16.08,0,1,17,0,23752,37.0,21,0,26127.13,25978.68,619.88,616.36,272.87,347.01,673.27,0,0,0,116748,64200,E
16000,16000,15875,36,7.89,500.58,8,10,0,125000.0,2,0,0,1,29,9.74,1,0,25,1,21380,25.0,47,0,11504.98,11415.1,5499.37,5456.41,4495.02,1004.35,500.58,0,0,56,461954,85500,A
24950,24950,24950,36,14.65,860.63,17,7,0,80000.0,2,0,2,3,41,20.22,1,1,8,0,11271,93.1,35,0,20912.29,20912.29,6004.1,6004.1,4037.71,1966.39,860.63,0,0,0,309198,12100,C
12000,12000,12000,60,15.59,289.21,18,7,0,72000.0,1,5,1,2,41,32.08,0,2,14,0,9744,76.1,28,0,10883.75,10883.75,2303.29,2303.29,1116.25,1187.04,289.21,0,0,218,223852,12800,D
6000,6000,6000,36,8.67,189.88,8,1,0,45000.0,0,0,2,3,12,27.33,0,0,10,1,3136,24.5,23,1,4170.06,4170.06,2271.34,2271.34,1829.94,441.4,189.88,0,0,0,110571,12800,B
20000,20000,20000,60,16.55,492.23,20,10,0,115000.0,2,0,9,11,11,22.86,1,2,14,0,31625,88.0,34,1,19564.22,19564.22,947.68,947.68,435.78,511.9,492.23,0,0,0,567110,36100,D
10000,10000,9925,60,20.99,270.48,5,1,0,57000.0,2,0,2,3,38,11.43,0,1,5,0,240,80.0,22,0,9807.2,9733.65,517.64,513.76,192.8,324.84,270.48,0,0,0,190164,300,E
10000,10000,10000,60,12.69,225.95,4,9,2,38500.0,0,0,2,3,25,11.94,0,0,7,1,5490,56.6,8,1,9386.15,9386.15,1122.7,1122.7,613.85,508.85,225.95,0,0,0,9719,9700,C
9000,9000,9000,36,9.99,290.37,5,3,2,50000.0,0,0,9,11,33,13.08,2,1,7,0,7937,63.5,10,0,6995.16,6995.16,2603.34,2603.34,2004.84,598.5,290.37,0,0,0,13777,12500,B
35000,35000,34750,60,14.65,826.24,16,5,0,140000.0,2,0,2,3,20,31.34,0,0,14,0,39284,51.5,27,1,32102.97,31873.67,5712.46,5671.66,2897.03,2815.43,826.24,1,0,111,380077,76300,C
25000,25000,25000,60,12.69,564.87,15,10,2,108000.0,2,0,1,2,4,7.5,0,1,10,0,24122,72.7,17,1,22828.61,22828.61,3936.47,3936.47,2171.39,1765.08,564.87,0,0,0,24122,33200,C
19150,19150,19150,36,17.14,684.09,19,2,0,42000.0,2,0,2,3,9,33.14,0,0,11,1,27528,48.6,44,1,13817.16,13817.16,8163.49,8163.49,5332.84,2830.65,684.09,0,0,0,227743,56700,D
12000,12000,12000,36,13.33,406.24,1,10,1,76137.0,1,0,2,3,18,21.66,1,0,9,0,7788,66.6,21,0,9729.67,9729.67,3232.15,3232.15,2270.33,961.82,406.24,0,0,0,86306,11700,C
6000,6000,6000,36,7.89,187.72,19,3,2,40000.0,1,0,2,3,5,16.77,0,0,10,0,5842,81.1,11,1,5702.49,5702.49,370.18,370.18,297.51,72.67,187.72,0,0,379,45955,7200,A
30000,30000,30000,36,12.29,1000.59,8,10,2,70000.0,2,0,2,3,40,12.86,0,0,10,0,22691,56.3,28,0,23498.1,23498.1,8984.83,8984.83,6501.9,2482.93,1000.59,0,0,530,154141,40300,C
20000,20000,20000,36,5.32,602.3,4,3,0,120000.0,0,0,1,2,3,8.1,0,2,9,0,15368,31.0,23,1,19486.37,19486.37,622.99,622.99,513.63,109.36,628.9,0,0,0,367602,50100,A
12000,12000,12000,60,15.61,289.34,6,4,0,47000.0,1,0,1,2,20,33.78,0,1,11,0,25392,54.5,18,1,11030.12,11030.12,2014.97,2014.97,969.88,1045.09,289.34,0,0,0,55473,46600,D
18000,18000,18000,36,5.32,542.07,11,3,0,130000.0,1,0,1,2,17,14.52,0,0,5,0,20714,38.9,15,1,15195.46,15195.46,3241.78,3241.78,2804.54,437.24,542.07,0,0,0,31392,53300,A
9000,9000,9000,36,9.99,290.37,13,10,0,88000.0,1,0,1,2,45,10.77,0,1,7,0,16244,89.7,15,1,6995.16,6995.16,2614.53,2614.53,2004.84,609.69,290.37,0,0,0,268724,18100,B
8000,8000,8000,36,14.65,275.96,5,10,2,37000.0,2,0,2,3,4,25.4,0,1,5,0,3760,85.5,13,1,7086.5,7086.5,1366.78,1366.78,913.5,453.28,275.96,0,0,0,33299,4400,C
9600,9600,9600,36,16.99,342.22,11,2,0,87000.0,0,0,11,0,33,26.58,0,2,9,0,11622,32.6,19,0,9393.7,9393.7,324.1,324.1,206.3,117.8,342.22,0,0,771,147976,35700,D
2500,2500,2500,36,8.18,78.55,4,10,2,82000.0,1,0,9,11,18,6.83,0,0,7,1,1994,23.5,9,1,2376.56,2376.56,155.4,155.4,123.44,31.96,78.55,0,0,0,14188,8500,B
35000,35000,35000,36,7.26,1084.87,13,3,0,250918.0,1,0,1,2,43,16.83,0,0,26,0,44185,57.5,46,1,30581.26,30581.26,5410.23,5410.23,4418.74,991.49,1084.87,0,0,0,900887,76800,A
15000,15000,14900,36,7.89,469.29,5,10,0,60000.0,1,0,2,3,4,33.75,2,1,18,0,26250,62.1,39,0,11181.73,11107.19,4686.32,4655.08,3818.27,868.05,469.29,0,0,0,173327,42300,A
24000,24000,24000,36,6.39,734.38,8,10,0,80000.0,2,0,1,2,32,5.99,0,0,11,0,28083,25.2,17,1,17786.76,17786.76,7335.28,7335.28,6213.24,1122.04,734.38,0,0,0,202473,111400,A
11800,11800,11800,36,7.26,365.76,7,3,2,49200.0,1,0,1,2,8,20.87,0,1,18,0,4292,11.8,29,0,11505.63,11505.63,361.0,361.0,294.37,66.63,365.76,0,0,1603,37217,36300,A
15000,15000,15000,36,7.26,464.95,10,7,0,72000.0,1,0,1,2,27,13.09,0,0,9,0,16599,36.6,20,1,13489.56,13489.56,1847.7,1847.7,1510.44,337.26,464.95,0,0,1164,147422,45400,A
15000,15000,15000,60,10.99,326.07,9,3,0,48000.0,1,0,1,2,25,19.65,0,0,11,0,21689,43.2,14,1,13238.18,13238.18,2916.31,2916.31,1761.82,1154.49,326.07,0,0,131,32271,50200,B
27000,27000,27000,60,12.29,604.57,11,9,1,180000.0,1,0,2,3,31,21.4,0,1,19,0,34110,35.3,44,1,24631.91,24631.91,4195.12,4195.12,2368.09,1827.03,604.57,0,0,3219,448074,96600,C
27500,27500,27500,60,15.59,662.78,3,10,0,90000.0,0,0,1,2,4,23.92,0,1,9,1,8879,57.7,23,1,23560.25,23560.25,7905.72,7905.72,3939.75,3965.97,662.78,0,0,0,342981,15400,D
10000,10000,10000,60,17.86,253.18,18,10,2,50000.0,1,0,2,3,32,22.97,0,2,7,0,476,9.5,9,1,9895.65,9895.65,243.26,243.26,104.35,138.91,253.18,0,0,0,72180,5000,D
14400,14400,14400,36,14.65,496.72,16,2,2,35000.0,2,0,2,3,26,30.8,0,1,11,0,20085,57.1,13,1,13425.44,13425.44,1478.44,1478.44,974.56,503.88,496.72,0,0,0,24650,35200,C
10000,10000,10000,36,16.55,354.3,6,10,2,115000.0,1,0,2,3,18,9.72,0,2,9,1,13473,85.3,14,1,8421.19,8421.19,2457.11,2457.11,1578.81,878.3,354.3,0,0,0,29748,15800,D
12000,12000,12000,36,7.89,375.43,15,10,0,90000.0,2,0,1,2,4,14.53,0,1,14,0,27232,70.4,37,0,11703.47,11703.47,367.54,367.54,296.53,71.01,375.43,0,0,0,386799,38700,A
14325,14325,14325,36,19.19,526.48,8,2,0,48000.0,1,0,2,3,41,20.06,1,1,11,1,4925,22.9,24,0,13106.56,13106.56,2075.38,2075.38,1218.44,856.94,526.48,0,0,0,250194,21500,E
3000,3000,3000,36,11.53,98.98,22,10,2,32000.0,0,0,2,3,33,30.91,0,0,9,0,16696,50.6,17,1,2568.83,2568.83,591.96,591.96,431.17,160.79,98.98,0,0,0,23796,33000,B
7450,7450,7450,36,19.52,275.05,11,10,2,51151.0,1,0,2,3,20,29.77,0,2,8,7,3123,84.4,20,0,5971.62,5971.62,2459.29,2459.29,1478.38,980.91,275.05,0,0,0,110162,3700,E
19200,19200,19200,36,10.99,628.5,1,10,2,60000.0,1,0,2,3,4,35.06,0,0,12,0,6018,51.0,16,1,18747.34,18747.34,616.78,616.78,452.66,164.12,628.5,0,0,2731,55175,11800,B
3000,3000,3000,36,17.14,107.17,19,0,2,38000.0,0,0,9,11,2,21.0,0,0,10,0,2686,95.9,18,1,2164.54,2164.54,1283.18,1283.18,835.46,447.72,107.17,0,0,0,58180,2800,D
23475,23475,23475,36,17.57,843.63,19,10,0,66000.0,1,0,2,3,15,13.04,0,2,9,1,8853,63.2,12,0,17555.12,17555.12,9257.02,9257.02,5919.88,3337.14,843.63,0,0,0,19376,14000,D
30000,30000,30000,60,13.99,697.9,5,10,0,75000.0,1,0,4,6,9,34.46,0,0,19,1,25793,50.6,41,1,28218.19,28218.19,3466.18,3466.18,1781.81,1684.37,697.9,0,0,0,265144,51000,C
8000,8000,8000,36,11.53,263.93,19,10,2,73000.0,2,0,6,8,37,18.63,2,1,18,0,11000,24.8,56,1,7433.4,7433.4,786.67,786.67,566.6,220.07,263.93,0,0,0,106550,44300,B
18250,18250,18200,60,17.86,462.05,8,10,2,41500.0,1,2,2,3,36,33.83,1,0,9,0,7350,31.1,16,0,17269.09,17221.77,2274.03,2267.8,980.91,1293.12,462.05,0,0,0,40710,23600,D
12000,12000,12000,60,16.99,298.17,20,10,0,175000.0,2,0,2,3,6,14.01,2,1,16,0,41487,84.5,39,1,11063.06,11063.06,2075.86,2075.86,936.94,1138.92,298.17,0,0,0,559022,49100,D
15000,15000,14975,36,14.65,517.42,6,10,0,82000.0,2,0,1,2,20,32.64,0,4,27,2,11487,40.0,43,0,13984.83,13961.52,1472.9,1470.45,1015.17,457.73,517.42,0,0,0,135344,28900,C
33125,33125,33125,36,19.19,1217.42,4,10,0,118000.0,2,0,2,3,6,9.7,4,0,15,0,27248,58.3,26,1,28073.93,28073.93,8486.63,8486.63,5051.07,3435.56,1217.42,0,0,0,166326,46700,E
4200,4200,4200,36,11.49,138.48,8,10,0,44000.0,0,0,2,3,1,32.87,0,0,8,0,25834,89.7,22,1,4101.73,4101.73,131.78,131.78,98.27,33.52,138.48,0,0,0,114811,28800,B
10750,10750,10750,60,17.57,270.48,16,10,2,27000.0,0,0,2,3,32,28.89,0,0,11,0,11201,50.9,15,0,10405.76,10405.76,800.95,800.95,344.24,456.71,270.48,0,0,2360,12280,22000,D
15000,15000,15000,36,7.89,469.29,4,10,0,95000.0,0,0,2,3,9,15.56,0,0,7,0,12276,90.9,15,1,3965.54,3965.54,11749.29,11749.29,11034.46,714.83,8477.41,0,0,0,36395,13500,A
11000,11000,11000,36,5.32,331.27,7,4,0,100000.0,0,0,1,2,47,18.58,0,2,24,0,8519,9.5,58,1,9574.9,9574.9,1649.85,1649.85,1425.1,224.75,331.27,0,0,0,190736,89500,A
13600,13600,13600,36,17.57,488.75,19,3,2,34000.0,1,5,2,3,34,20.9,0,1,13,0,4097,81.9,24,0,13310.38,13310.38,455.56,455.56,289.62,165.94,488.75,0,0,0,45751,5000,D
17275,17275,17275,36,11.99,573.7,8,10,0,85000.0,0,0,1,2,17,20.74,1,0,11,0,15957,53.5,19,1,16873.91,16873.91,550.69,550.69,401.09,149.6,573.7,0,0,0,323933,29800,C
26500,26500,26500,36,17.57,952.34,11,7,0,75000.0,1,4,2,3,20,17.94,1,0,12,0,21959,72.2,27,0,22371.83,22371.83,6640.51,6640.51,4128.17,2512.34,952.34,0,0,2137,353677,30400,D
14825,14825,14825,36,9.17,472.61,11,2,2,80000.0,0,0,2,3,5,23.42,0,1,7,0,17694,72.2,16,1,13000.72,13000.72,2355.5,2355.5,1824.28,531.22,472.61,0,0,0,58137,24500,B
1400,1400,1400,36,16.99,49.91,22,1,1,122000.0,2,0,2,3,6,22.64,3,2,26,0,17635,57.8,57,0,1079.2,1079.2,497.78,497.78,320.8,176.98,49.91,0,0,0,487610,30500,D
18000,18000,18000,60,17.86,455.72,0,7,2,66000.0,1,0,2,3,9,12.45,0,0,5,0,8176,68.7,6,1,16625.08,16625.08,3100.74,3100.74,1374.92,1725.82,455.72,0,0,0,13418,11900,D
16800,16800,16800,36,10.99,549.94,13,2,2,40000.0,0,0,2,3,36,28.26,1,0,21,0,13863,55.2,43,1,15193.78,15193.78,2189.5,2189.5,1606.22,583.28,549.94,2,0,75,97053,25100,B
12800,12800,12800,60,18.25,326.78,8,10,0,60000.0,2,0,2,3,22,24.78,0,0,17,0,22173,91.6,41,1,11685.09,11685.09,2601.26,2601.26,1114.91,1486.35,326.78,0,0,0,265413,24200,E
35000,35000,35000,60,19.99,927.1,19,10,0,89000.0,1,0,2,3,32,22.03,1,0,14,0,28929,80.6,42,1,33589.0,33589.0,3727.83,3727.83,1411.0,2316.83,927.1,0,0,0,245771,35900,E
35000,35000,35000,36,18.55,1275.02,14,10,2,110000.0,2,4,2,3,4,22.39,0,2,27,1,5484,22.2,55,0,34266.02,34266.02,1365.19,1365.19,733.98,631.21,1437.33,0,0,523,50657,24700,E
2850,2850,2850,36,19.24,104.82,21,1,2,45000.0,0,0,2,3,43,21.07,0,1,4,0,1297,68.3,18,0,482.74,482.74,2654.79,2654.79,2367.26,287.53,104.82,0,0,680,37959,1900,E
24550,24550,24375,60,18.2,626.09,19,10,0,75000.0,0,0,2,3,41,36.32,0,0,10,0,16454,55.8,22,0,24296.26,24123.07,638.49,633.94,253.74,384.75,688.14,0,0,3050,167407,29500,E
30000,30000,30000,36,10.99,982.02,7,9,2,130000.0,1,0,4,6,3,16.12,0,0,10,1,12159,38.2,22,1,29292.73,29292.73,945.39,945.39,707.27,238.12,982.02,0,0,0,30634,31800,B
8000,8000,8000,36,12.99,269.52,18,10,1,46000.0,1,0,2,3,41,22.07,0,0,9,0,3305,54.2,18,0,5669.44,5669.44,3219.81,3219.81,2330.56,889.25,269.52,0,0,1111,109053,6100,C
16000,16000,16000,60,8.38,327.34,22,10,2,120000.0,1,0,2,3,4,21.84,0,1,14,2,27811,35.0,30,1,15784.39,15784.39,319.89,319.89,215.61,104.28,327.34,0,0,0,78931,79400,B
18000,18000,18000,60,18.2,459.05,19,10,0,36000.0,2,0,2,3,34,24.07,5,1,17,0,10254,66.2,38,1,17813.95,17813.95,440.85,440.85,186.05,254.8,459.05,0,0,0,18730,15500,E
10000,10000,10000,36,12.39,334.01,19,10,2,60000.0,1,0,2,3,9,26.42,0,0,11,1,12581,72.3,24,1,7068.1,7068.1,3984.42,3984.42,2931.9,1052.52,334.01,0,0,0,51043,17400,C
15000,15000,15000,36,16.55,531.44,12,8,0,220000.0,2,0,2,3,4,17.47,2,4,11,0,8502,97.7,38,1,13674.63,13674.63,2111.97,2111.97,1325.37,786.6,531.44,0,0,0,108427,8700,D
35000,35000,35000,36,9.99,1129.19,13,10,0,180000.0,1,0,2,3,9,16.72,0,0,21,0,44729,68.1,38,0,28986.77,28986.77,7865.48,7865.48,6013.23,1852.25,1129.19,0,0,0,359238,65700,B
15000,15000,15000,36,16.55,531.44,20,5,2,170000.0,2,0,2,3,32,3.83,2,2,16,1,10562,65.0,20,1,14012.81,14012.81,1580.53,1580.53,987.19,593.34,531.44,0,0,0,10562,16225,D
6000,6000,6000,36,11.53,197.95,16,3,0,50000.0,0,0,2,3,43,23.02,0,0,7,0,4326,62.7,18,1,4839.12,4839.12,1579.76,1579.76,1160.88,418.88,197.95,0,0,0,141487,6900,B
15000,15000,15000,36,10.99,491.01,2,10,1,56000.0,1,0,2,3,20,16.59,0,0,11,3,7714,66.5,20,1,12829.02,12829.02,2950.63,2950.63,2170.98,779.65,491.01,0,0,387,231054,11600,B
5600,5600,5600,36,14.99,194.1,25,10,0,30000.0,1,0,4,6,41,39.72,0,0,4,0,4275,63.8,14,1,4003.5,4003.5,2317.54,2317.54,1596.5,721.04,194.1,0,0,162,67689,6700,C
6000,6000,6000,36,13.33,203.12,19,7,0,119000.0,0,0,9,11,41,10.94,1,1,7,0,4914,47.7,15,0,4864.84,4864.84,1620.52,1620.52,1135.16,485.36,203.12,0,0,1252,126609,10300,C
6000,6000,6000,36,6.24,183.19,15,3,0,60000.0,0,0,2,3,17,13.86,0,0,9,0,6673,74.1,11,1,5695.23,5695.23,362.22,362.22,304.77,57.45,183.19,0,0,0,142987,9000,A
10000,10000,10000,36,9.99,322.63,5,2,2,65000.0,1,0,1,2,26,9.65,1,1,5,0,6779,30.7,21,0,9030.46,9030.46,1279.42,1279.42,969.54,309.88,322.63,0,0,0,31351,22100,B
12000,12000,12000,60,16.49,294.96,4,10,0,101000.0,2,0,1,2,20,3.87,1,1,5,0,11743,95.5,5,1,10315.75,10315.75,3528.53,3528.53,1684.25,1844.28,294.96,0,0,0,155226,12300,D
17000,17000,17000,60,13.99,395.48,25,5,2,64000.0,1,0,2,3,32,19.56,0,0,8,0,16315,81.6,19,1,16196.94,16196.94,1456.39,1456.39,803.06,653.33,395.48,0,0,0,74266,20000,C
10000,10000,10000,36,7.89,312.86,1,10,1,49000.0,1,0,1,2,4,22.97,0,1,14,0,15719,72.8,19,0,9752.89,9752.89,308.48,308.48,247.11,61.37,312.86,0,0,0,31898,21600,A
28000,28000,28000,36,6.24,854.87,12,10,0,1500000.0,0,0,11,0,12,1.81,1,2,13,0,109665,43.0,29,1,26577.77,26577.77,1700.03,1700.03,1422.23,277.8,854.87,0,0,0,663339,256374,A
9000,9000,9000,36,6.39,275.4,14,10,0,70000.0,0,0,1,2,3,3.65,0,0,5,0,9466,46.2,14,1,7145.92,7145.92,2200.0,2200.0,1854.08,345.92,275.4,0,0,0,147977,20500,A
35000,35000,35000,60,16.99,869.66,23,9,0,185700.0,0,0,2,3,29,14.06,1,0,13,0,55869,65.3,27,0,33075.68,33075.68,4315.26,4315.26,1924.32,2390.94,869.66,0,0,0,69193,85500,D
18000,18000,18000,36,7.49,559.83,19,10,0,78059.0,0,0,2,3,4,18.44,0,0,17,0,13023,65.8,27,0,12442.01,12442.01,6710.47,6710.47,5557.99,1152.48,559.83,0,0,0,274499,19800,A
31400,31400,31400,60,18.25,801.64,19,10,2,101500.0,2,0,2,3,4,10.98,0,0,19,1,6530,14.0,47,1,29729.46,29729.46,3976.36,3976.36,1670.54,2305.82,801.64,0,0,0,26532,46500,E
20400,20400,20400,60,19.19,531.33,21,7,2,63000.0,1,0,2,3,31,34.76,0,1,10,0,14496,82.4,14,1,18893.56,18893.56,3675.81,3675.81,1506.44,2169.37,531.33,0,0,0,77213,17600,E
25000,25000,24975,60,17.57,629.01,9,10,0,85000.0,1,0,2,3,18,20.25,1,0,9,0,9314,35.1,19,0,24470.21,24445.74,1233.62,1232.39,529.79,703.83,629.01,0,0,1631,373339,26500,D
4675,4675,4675,36,16.55,165.64,19,6,1,90000.0,0,0,2,3,18,9.91,1,1,9,1,3909,70.0,28,0,3936.87,3936.87,1148.73,1148.73,738.13,410.6,165.64,0,0,0,24278,5550,D
11200,11200,11200,60,13.67,258.7,0,2,0,72000.0,0,0,2,3,18,25.15,2,0,16,0,15280,64.7,31,1,11068.89,11068.89,237.44,237.44,131.11,106.33,258.7,0,0,0,272861,23600,C
20000,20000,20000,60,17.57,503.21,3,1,0,148000.0,1,0,2,3,10,18.02,0,0,9,0,18163,65.8,24,1,17991.85,17991.85,4411.76,4411.76,2008.15,2403.61,503.21,0,0,0,293766,27600,D
22000,22000,22000,36,13.33,744.77,19,5,2,57000.0,1,0,2,3,17,11.71,0,0,13,0,21048,66.6,18,0,16738.45,16738.45,7495.43,7495.43,5261.55,2233.88,808.79,0,0,0,29699,31600,C
24000,24000,24000,36,6.24,732.74,19,10,1,57000.0,1,0,1,2,20,13.98,0,1,12,0,28011,42.8,20,1,20928.52,20928.52,3655.38,3655.38,3071.48,583.9,732.74,0,0,0,28011,65500,A
10375,10375,10375,36,21.67,394.46,18,8,0,43500.0,2,0,6,8,34,21.56,0,0,9,0,254,2.2,19,0,7679.46,7679.46,4137.65,4137.65,2695.54,1442.11,394.46,0,0,559,128216,11300,E
22000,22000,22000,36,11.44,724.85,11,7,2,96000.0,0,0,11,3,32,3.33,0,4,5,1,11075,36.3,25,0,14649.92,14649.92,9228.39,9228.39,7350.08,1878.31,724.85,0,0,0,11075,30500,B
20000,20000,20000,60,14.65,472.14,6,6,1,106500.0,1,0,1,2,32,15.9,0,0,15,1,15384,95.6,21,1,19541.27,19541.27,911.72,911.72,458.73,452.99,472.14,0,0,0,197399,16100,C
25600,25600,25600,36,6.39,783.34,15,0,0,66000.0,1,0,2,3,23,29.89,0,0,17,0,633,1.5,51,1,18972.54,18972.54,7815.22,7815.22,6627.46,1187.76,783.34,0,0,0,247121,41400,A
20000,20000,20000,60,10.99,434.75,13,10,0,79000.0,0,0,1,2,33,25.92,0,0,11,0,23734,43.3,18,1,19494.53,19494.53,845.08,845.08,505.47,339.61,434.75,0,0,0,162057,54800,B
35000,35000,35000,60,15.61,843.9,16,2,0,175000.0,1,0,1,2,29,9.44,1,1,10,2,30687,66.0,33,1,33414.97,33414.97,3345.25,3345.25,1585.03,1760.22,843.9,0,0,0,340950,46500,D
12725,12725,12725,60,19.99,337.07,9,2,2,45000.0,1,0,2,3,4,33.36,1,2,6,1,6331,90.0,38,1,12211.99,12211.99,1334.15,1334.15,513.01,821.14,337.07,0,0,0,21479,7000,E
11200,11200,11200,60,12.69,253.07,5,1,2,30000.0,0,0,1,2,45,26.04,0,0,13,0,6983,43.6,15,1,10652.88,10652.88,996.49,996.49,547.12,449.37,253.07,0,0,0,55580,16000,C
35000,35000,35000,36,7.26,1084.87,11,4,0,250000.0,1,0,1,2,24,21.73,0,0,11,0,15009,29.3,32,1,34126.88,34126.88,1056.64,1056.64,873.12,183.52,1084.87,0,0,0,491869,51200,A
20000,20000,20000,36,6.24,610.62,8,10,0,115000.0,1,0,1,2,15,11.7,0,0,12,0,24344,34.3,30,1,19493.38,19493.38,603.69,603.69,506.62,97.07,610.62,0,0,0,244928,71000,A
18400,18400,18400,60,13.18,420.36,5,8,2,50000.0,0,0,2,3,4,17.66,0,0,7,0,5185,26.5,21,1,17961.07,17961.07,813.77,813.77,438.93,374.84,420.36,0,0,0,16250,19600,C
12000,12000,12000,36,11.53,395.89,19,5,2,51000.0,0,0,2,3,31,23.86,0,0,16,1,11172,38.8,52,1,7860.23,7860.23,4763.54,4763.54,4139.77,623.77,395.89,0,0,0,133667,28800,B
10000,10000,10000,36,5.32,301.15,12,10,0,139000.0,0,0,6,8,10,24.66,0,0,10,0,12986,42.7,26,1,9743.18,9743.18,298.19,298.19,256.82,41.37,301.15,0,0,0,373570,30400,A
12000,12000,11975,60,19.19,312.55,19,10,0,80000.0,1,0,4,6,32,11.35,3,1,14,0,3475,49.6,27,0,11246.53,11223.1,1862.51,1858.63,753.47,1109.04,312.55,0,0,0,52853,7000,E
