marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,aleatoria_1,aleatoria_2,aleatoria_3,valor
8,2014,4,4,16,0,0,3,514,3,2,0,500,250,133,45,1998,24513
7,2010,4,7,12,0,0,1,215,2,3,0,250,0,184,40,2263,6575
10,2014,6,9,16,0,0,3,536,3,0,0,1000,250,125,17,1752,21194
4,2015,4,4,12,1,4,2,119,1,4,0,0,250,170,41,1542,9469
10,2015,8,14,8,0,0,3,423,0,0,0,0,250,124,25,1579,19371
4,2015,10,18,16,0,0,2,571,1,3,0,0,1000,102,31,2257,20569
2,2020,6,8,16,0,0,2,559,3,2,0,0,1000,142,11,1345,21126
5,2019,8,16,16,0,0,2,495,0,2,0,0,2000,181,24,2416,24872
8,2021,8,12,16,0,0,2,491,3,2,0,0,1000,105,49,1990,23076
9,2010,6,12,8,1,4,2,167,1,4,0,0,1000,153,26,2033,9838
6,2023,8,15,8,0,0,3,451,0,0,0,0,250,151,22,1050,17763
10,2010,6,12,8,0,0,2,413,1,2,0,500,250,112,44,2733,14963
10,2017,6,8,8,0,0,2,562,0,2,0,0,250,165,34,2195,22578
0,2019,12,16,32,0,0,4,388,2,3,0,500,0,155,19,2049,10296
7,2018,8,8,32,0,0,2,67,2,3,0,1000,0,146,20,2226,4498
5,2016,4,7,16,0,0,3,454,1,0,0,0,250,176,42,2358,18789
4,2014,10,19,8,1,2,1,76,1,1,0,1000,500,164,23,2656,7673
8,2014,4,5,16,1,6,1,195,1,2,0,500,125,165,43,2491,18770
3,2014,10,15,32,1,6,2,71,0,2,0,2000,500,167,31,1973,20016
8,2015,6,8,16,1,6,3,141,1,2,0,0,250,112,13,1747,20581
4,2014,8,14,32,0,0,2,500,1,3,0,250,2000,129,35,2019,17307
2,2015,10,11,32,0,0,3,564,1,1,1,0,2000,175,10,2010,19214
0,2012,4,7,12,0,0,2,268,1,1,1,1000,250,132,19,1916,11882
3,2011,6,12,6,0,0,1,222,2,1,0,2000,0,137,45,1619,7207
0,2022,6,6,16,0,0,2,563,1,2,0,0,500,142,11,2626,21601
4,2020,8,16,8,1,2,4,153,1,3,0,0,250,197,38,1029,7635
0,2012,2,3,6,0,0,4,232,2,3,0,0,1000,102,34,1710,8716
4,2015,4,5,8,1,2,3,54,1,2,0,0,2000,142,32,1228,8704
4,2018,10,16,12,1,2,1,39,1,3,0,0,1000,172,39,2678,6680
1,2020,12,23,16,0,0,2,524,1,2,0,0,250,170,34,1591,17116
1,2021,10,17,16,0,0,2,436,3,2,0,0,250,103,22,2146,18759
7,2020,12,16,12,0,0,4,298,2,3,0,0,250,191,49,1234,7981
7,2022,10,16,64,0,0,3,288,2,1,0,0,1000,131,43,2466,10245
7,2015,8,9,32,0,0,4,105,2,1,0,500,0,100,44,2107,4928
10,2021,6,10,16,0,0,3,600,3,0,0,0,2000,112,24,1624,26677
1,2015,4,7,16,0,0,3,405,0,0,0,0,2000,135,48,1869,23554
6,2017,4,6,16,0,0,2,414,0,2,0,0,500,125,29,1339,14983
4,2011,12,22,16,1,6,4,199,1,4,0,500,500,176,31,1837,13508
1,2016,10,12,16,0,0,2,573,1,2,0,0,2000,121,34,1875,18116
2,2023,4,6,6,0,0,3,513,2,3,0,0,500,187,23,2523,13366
9,2017,4,5,4,0,0,2,571,2,2,0,500,0,110,28,1615,13856
4,2022,6,6,8,1,4,4,116,1,2,0,0,500,124,31,1659,9126
9,2022,4,8,12,1,2,4,168,1,1,0,0,500,178,32,2220,7890
0,2018,12,15,8,0,0,3,558,3,2,0,0,500,144,10,2844,16725
3,2023,10,16,32,1,6,4,177,0,2,0,0,1000,135,48,2226,14605
7,2017,8,14,8,0,0,3,217,2,3,0,1000,0,133,39,2153,6177
7,2019,12,24,12,0,0,1,76,2,3,0,250,0,133,14,2693,5899
10,2017,4,4,16,0,0,3,435,0,2,0,0,2000,131,39,1647,19335
1,2017,12,17,16,0,0,2,440,1,2,0,0,500,124,16,1807,24221
9,2020,6,10,16,0,0,2,514,1,4,0,0,250,166,22,2913,16169
8,2013,10,20,16,1,6,2,171,0,2,0,2000,500,158,40,2671,17238
7,2021,6,7,8,0,0,2,216,2,3,0,0,2000,156,16,2680,7742
3,2015,10,11,16,0,0,2,234,2,4,0,2000,0,128,38,2766,10136
8,2013,8,10,16,1,6,4,35,0,0,0,250,250,120,34,2122,15620
9,2010,4,5,4,0,0,3,528,1,3,0,1000,125,172,22,2053,19217
6,2012,2,2,2,0,0,2,523,1,0,1,2000,250,184,24,1384,13507
6,2016,8,11,8,0,0,2,466,1,2,0,0,500,120,39,1196,23441
9,2015,6,6,32,0,0,3,537,1,0,1,0,2000,170,16,1063,16986
9,2019,10,13,2,0,0,3,591,1,4,0,0,250,146,14,2487,19786
1,2019,4,5,8,0,0,2,579,3,2,0,0,250,131,23,1035,17259
8,2013,6,8,32,1,6,4,176,1,2,0,0,250,121,39,1590,16436
4,2010,4,6,6,0,0,3,538,1,1,0,0,500,141,32,1688,18468
6,2020,6,8,32,0,0,2,536,1,1,0,0,2000,110,25,1080,15920
3,2016,8,8,12,1,4,4,129,1,2,0,0,500,157,33,2740,9161
7,2014,6,6,2,0,0,3,196,2,3,0,1000,0,197,30,1535,5214
3,2014,4,5,4,0,0,2,406,1,1,1,250,250,177,39,1618,13560
3,2020,6,12,4,0,0,2,451,1,1,1,0,500,140,21,1751,16310
0,2023,6,8,8,0,0,2,341,2,4,0,0,250,185,49,2667,11112
7,2023,12,15,32,0,0,1,208,2,1,0,250,2000,124,39,1750,8085
1,2021,8,14,8,0,0,2,484,1,2,0,0,1000,115,47,2515,16879
2,2023,12,18,64,0,0,3,522,1,0,1,0,2000,196,31,1378,17149
5,2011,10,15,8,0,0,2,559,1,2,0,0,250,165,11,2645,19228
4,2015,6,6,8,1,4,2,159,1,3,0,0,500,169,32,1588,8276
10,2010,8,16,8,0,0,2,509,3,2,0,2000,250,133,32,2469,21905
4,2016,6,11,12,1,4,1,66,1,3,0,0,250,145,31,2532,6605
10,2022,6,11,8,0,0,3,422,1,0,0,0,1000,147,39,2672,22148
5,2021,8,11,16,0,0,3,475,3,2,0,0,500,136,36,1793,15538
4,2020,4,6,16,1,6,4,177,3,2,0,0,500,121,43,1814,12120
6,2022,10,16,8,1,4,4,186,1,3,0,0,1000,179,20,2935,10170
5,2022,10,16,16,0,0,2,411,1,0,0,0,2000,106,38,2257,21661
2,2016,6,10,2,0,0,3,177,2,1,0,500,0,146,46,2188,6650
2,2021,8,15,32,0,0,3,519,1,1,0,0,500,176,15,1106,18895
6,2018,10,12,16,0,0,4,467,2,3,0,250,0,116,25,1453,10479
7,2012,4,4,2,0,0,1,78,2,1,0,500,0,102,29,2290,4020
3,2014,6,11,32,0,0,3,397,2,2,0,250,0,111,19,2921,12836
7,2011,4,6,16,0,0,3,223,2,1,0,0,250,169,47,2658,6106
6,2012,2,3,12,0,0,1,390,2,3,0,2000,0,175,46,2618,10260
5,2019,4,7,8,0,0,3,444,1,2,0,0,500,174,19,2814,22110
6,2022,12,18,8,0,0,2,502,1,4,0,0,250,118,34,2198,14755
0,2020,12,19,16,0,0,3,570,1,3,0,0,500,130,31,1829,16211
8,2016,8,8,16,1,6,4,64,0,2,0,0,500,101,41,1331,21735
6,2013,6,8,2,0,0,2,501,1,2,0,500,250,195,26,2574,14382
0,2018,4,8,16,1,6,2,148,1,0,0,0,500,117,35,1389,15421
10,2021,12,13,16,0,0,3,447,3,2,0,0,500,154,25,2002,20104
10,2010,12,23,8,0,0,2,401,1,0,0,1000,250,103,19,2443,14331
9,2012,4,7,16,1,6,3,64,0,2,0,250,1000,121,26,1445,15330
1,2018,12,21,8,0,0,3,530,0,2,0,0,250,177,11,1315,21572
9,2022,12,20,4,0,0,3,507,1,3,0,0,250,177,11,2645,17278
6,2018,8,9,12,0,0,2,101,1,0,1,0,500,192,38,2001,12057
4,2019,6,6,12,0,0,2,591,1,3,0,0,250,133,13,2358,16045
9,2017,12,20,8,0,0,3,530,3,2,0,0,250,147,39,1803,18838
1,2022,10,10,8,0,0,2,408,1,0,0,0,1000,169,21,2612,14884
2,2012,4,5,12,0,0,4,540,2,3,0,0,250,175,43,2351,11087
0,2015,4,4,6,0,0,3,216,2,1,0,250,0,123,23,2367,8276
0,2012,4,5,8,1,4,2,113,1,4,0,0,250,144,33,2182,7590
3,2010,12,13,32,1,6,3,62,1,0,0,2000,2000,192,33,1679,19368
5,2020,6,9,8,0,0,3,411,0,0,0,0,1000,109,27,2083,18567
7,2012,2,2,4,0,0,1,220,2,3,0,250,0,145,34,1396,5504
2,2012,4,7,8,0,0,3,510,1,3,0,0,1000,135,34,2884,19293
6,2023,4,6,8,0,0,3,590,1,1,0,0,2000,197,34,1479,18102
3,2022,6,7,16,1,6,4,174,0,1,0,0,500,150,37,1746,12414
9,2020,4,6,16,1,6,4,61,1,2,0,0,2000,131,39,1548,15129
1,2016,10,14,8,0,0,2,595,0,2,0,0,500,131,34,2274,24458
9,2015,6,11,12,0,0,4,584,2,1,0,250,0,114,33,1060,11939
10,2015,6,6,8,0,0,3,486,1,0,0,0,500,108,49,1657,18806
3,2018,4,8,12,1,4,1,159,1,2,0,0,1000,157,48,1985,8355
1,2019,6,12,16,0,0,2,447,3,2,0,0,500,135,22,1401,23897
5,2015,8,14,8,0,0,2,498,0,0,0,0,500,121,11,2953,24758
0,2016,6,12,12,0,0,3,34,1,0,1,0,250,112,43,1309,10520
6,2018,6,9,8,0,0,2,508,1,4,0,0,500,140,25,2401,16900
10,2010,10,13,8,0,0,3,475,0,0,0,0,500,177,33,2310,22378
3,2011,8,15,32,1,6,2,87,1,0,0,500,500,125,11,2614,14114
9,2012,2,2,8,0,0,4,268,2,4,0,2000,0,160,38,2700,8765
9,2012,4,6,2,0,0,1,221,2,3,0,0,250,143,48,2363,6453
1,2012,8,8,16,0,0,2,468,0,2,0,250,250,188,48,1859,17930
3,2021,6,9,8,1,4,4,58,1,1,0,0,2000,185,26,2603,8037
4,2023,10,10,12,1,2,4,144,1,3,0,0,500,129,32,1967,8180
0,2019,8,11,8,0,0,2,161,2,3,0,250,0,176,21,1953,7735
10,2016,4,5,8,0,0,2,586,1,2,0,0,2000,195,22,1895,25491
10,2017,6,8,16,0,0,3,584,1,2,0,0,250,136,14,2233,18630
6,2011,6,6,16,1,4,4,62,3,4,0,250,250,157,24,2375,9031
7,2017,4,6,64,0,0,2,275,2,3,0,500,0,182,11,1948,8105
9,2013,4,8,12,0,0,3,403,1,0,1,2000,250,134,15,2622,14331
0,2016,6,12,8,0,0,2,181,2,1,0,250,0,148,45,1061,5590
8,2023,8,8,16,0,0,2,463,0,0,0,0,500,158,32,2102,20179
0,2018,6,11,16,0,0,3,494,2,3,0,250,0,192,22,2771,10543
7,2011,6,9,16,0,0,3,275,2,3,0,1000,0,106,11,1262,8136
9,2012,2,2,8,0,0,1,236,2,4,0,0,250,134,14,1879,8782
6,2019,6,9,64,0,0,3,165,2,1,0,500,0,138,49,2182,6901
0,2021,10,13,16,1,6,4,157,0,2,0,0,2000,105,25,1254,24854
2,2011,2,3,16,0,0,2,509,1,3,0,250,1000,177,48,1863,17427
2,2017,4,7,12,0,0,3,164,1,0,1,0,2000,191,44,1039,13737
3,2018,10,19,32,0,0,3,516,1,0,1,0,500,164,43,2613,17076
0,2014,4,5,8,0,0,3,457,3,0,0,0,250,184,28,1338,15989
3,2022,4,7,2,0,0,1,138,2,4,0,0,1000,126,35,2713,8403
5,2018,4,4,16,0,0,2,553,0,2,0,0,2000,185,26,1999,25264
4,2018,10,20,12,1,4,2,67,1,3,0,0,2000,110,44,1079,8179
3,2012,4,8,8,0,0,2,288,1,1,1,250,250,108,21,2928,12909
3,2012,6,6,12,1,4,1,170,1,1,0,0,500,109,44,1192,8365
5,2017,8,8,16,0,0,3,515,0,0,0,0,250,153,46,1024,16055
7,2014,4,6,16,0,0,3,167,2,1,0,500,0,142,15,2671,5911
1,2018,6,8,8,0,0,3,441,3,0,0,0,1000,149,19,2318,19906
8,2020,4,5,32,1,6,4,109,3,0,0,0,1000,145,32,2183,18803
5,2011,6,9,16,0,0,2,514,0,0,0,500,250,162,28,1775,19592
10,2012,10,11,16,0,0,3,400,0,2,0,0,250,148,17,1652,21700
4,2017,8,10,16,0,0,2,561,1,4,0,0,1000,194,18,2730,17891
4,2013,4,5,8,1,2,3,186,1,2,0,250,250,195,12,2217,9513
4,2012,6,7,8,1,2,3,162,1,4,0,0,250,130,42,1876,7629
3,2022,8,9,64,0,0,2,437,2,1,0,500,2000,162,11,1923,11747
0,2015,8,16,12,0,0,2,504,1,1,0,0,2000,107,43,1515,16474
6,2020,10,17,16,1,4,4,139,1,3,0,0,250,139,44,2302,9969
7,2020,12,16,4,0,0,4,106,2,3,0,250,0,159,27,2313,5269
9,2013,2,2,6,0,0,2,413,2,1,0,250,0,150,36,2974,8193
4,2012,6,9,12,1,2,3,47,1,1,0,500,250,104,36,2862,7270
1,2019,10,11,16,0,0,2,464,3,0,0,0,250,130,47,1605,19205
8,2011,6,10,32,1,6,3,141,1,0,0,500,2000,106,48,2209,17131
7,2020,8,13,16,0,0,2,151,2,3,0,0,500,144,26,1328,6493
0,2021,4,4,4,0,0,1,151,2,1,0,500,0,146,18,2298,5389
9,2022,8,10,12,1,6,4,46,1,3,0,0,500,113,41,2672,10038
6,2017,10,15,32,1,6,2,136,3,0,0,0,1000,124,32,2558,25357
7,2022,4,4,4,0,0,2,91,2,3,0,0,500,184,23,2738,4003
2,2021,10,20,8,0,0,2,558,2,1,0,250,0,146,20,1524,13090
4,2015,8,11,16,1,6,2,188,0,3,0,0,250,192,13,2500,11879
6,2012,2,3,8,0,0,2,77,1,0,1,500,250,145,47,2950,10030
9,2010,6,9,8,0,0,2,342,2,3,0,0,2000,144,25,2351,9353
0,2021,10,14,6,0,0,4,468,2,2,0,0,1000,130,45,1365,12892
5,2019,4,5,16,0,0,2,536,0,0,0,0,500,151,34,2810,21333
10,2023,6,12,8,0,0,2,516,0,0,0,0,250,103,14,2028,20279
9,2012,6,12,16,0,0,2,514,1,2,0,0,2000,145,19,2007,15505
5,2021,4,7,8,0,0,2,476,0,2,0,0,500,128,14,1474,18265
8,2013,10,11,32,1,6,4,167,0,0,0,500,2000,148,27,2446,18042
0,2018,4,5,64,0,0,4,288,2,1,0,500,0,164,32,2399,8094
6,2014,6,11,8,0,0,2,498,3,0,0,1000,250,195,47,2933,25149
2,2020,4,6,6,0,0,4,534,2,3,0,2000,0,100,23,2173,11991
6,2019,6,7,2,0,0,3,39,2,2,0,0,500,167,32,2429,6892
10,2022,10,17,16,0,0,3,527,0,2,0,0,250,183,44,1772,23095
3,2022,12,17,32,0,0,3,249,1,1,1,0,1000,158,42,1445,11620
10,2010,10,11,8,0,0,3,403,1,0,0,0,250,136,47,2459,19499
0,2010,2,3,16,0,0,3,447,1,1,1,1000,250,177,10,2871,12393
6,2012,6,10,6,0,0,3,596,1,1,0,1000,1000,151,15,2446,17586
1,2018,8,10,8,0,0,3,534,0,2,0,0,500,177,30,1793,17223
4,2011,6,8,12,1,6,1,142,1,4,0,2000,125,101,36,1116,10446
4,2021,10,16,32,0,0,3,520,1,3,0,0,1000,120,14,2615,19213
8,2012,10,13,32,1,6,4,97,3,0,0,1000,2000,128,36,2148,18815
9,2018,6,6,2,0,0,2,488,1,1,1,0,250,175,15,2463,13021
6,2012,4,7,6,0,0,1,370,2,1,0,1000,0,181,49,1395,10088
8,2018,12,14,16,1,6,4,160,1,0,0,0,2000,137,34,2999,16220
6,2019,4,6,2,0,0,2,455,2,1,0,250,0,131,14,2840,10893
5,2020,12,23,16,0,0,2,473,1,2,0,0,250,140,24,2675,21756
2,2018,6,10,2,0,0,4,367,2,2,0,2000,0,121,47,2375,11330
9,2012,10,10,8,0,0,3,475,0,0,1,250,250,199,26,1388,21276
8,2017,6,10,16,0,0,2,516,0,0,0,0,500,141,26,1611,23931
1,2010,12,13,8,0,0,3,519,0,2,0,250,250,111,42,2627,18746
7,2014,10,20,6,0,0,4,32,2,3,0,1000,0,156,27,2525,4116
0,2011,2,4,8,1,4,4,128,1,3,0,500,1000,184,45,2659,7223
5,2011,6,10,16,0,0,3,568,1,0,0,1000,250,107,12,1758,23663
10,2011,4,5,8,0,0,2,491,3,0,0,2000,250,127,34,1434,18400
8,2016,10,20,32,1,6,1,101,1,2,0,0,1000,156,44,2259,22407
7,2012,6,9,12,0,0,3,237,2,3,0,500,0,152,29,2539,7358
2,2019,6,12,6,0,0,3,569,1,4,0,0,250,185,45,1358,18242
6,2018,6,12,16,0,0,1,567,2,3,0,0,500,179,40,2894,12096
3,2017,12,21,16,0,0,3,450,0,2,0,0,250,175,30,2628,19157
4,2014,6,11,6,0,0,3,510,1,2,0,500,250,116,46,1978,15101
4,2019,8,8,12,1,6,4,183,3,2,0,0,1000,120,43,1792,11349
1,2015,8,9,16,0,0,2,456,0,2,0,0,1000,150,47,2762,15663
5,2016,6,11,16,0,0,2,571,0,2,0,0,2000,106,46,1663,26854
0,2019,4,6,16,0,0,3,198,2,1,0,500,0,160,10,2207,5549
7,2011,6,10,12,0,0,2,186,2,1,0,1000,0,183,40,1274,5751
5,2020,6,9,8,0,0,2,409,0,2,0,0,1000,199,32,2814,17853
7,2010,2,4,8,0,0,2,82,2,1,0,1000,0,153,47,1862,4634
2,2014,8,11,12,0,0,3,228,2,2,0,1000,0,140,20,2618,8955
2,2011,2,2,8,0,0,4,274,2,3,0,1000,0,159,48,1607,7314
9,2012,4,4,4,0,0,3,397,1,1,1,1000,250,143,29,2228,13226
6,2011,6,7,2,0,0,3,256,2,1,0,500,0,176,46,1045,6546
7,2016,6,7,6,0,0,3,78,2,3,0,1000,0,128,16,2681,4113
2,2012,4,8,12,0,0,4,312,2,1,0,0,1000,142,44,2212,8342
0,2019,12,12,16,1,6,4,127,1,2,0,0,2000,136,11,1582,11377
7,2020,12,13,32,0,0,1,106,2,1,0,0,250,160,42,2068,5980
10,2010,4,7,16,0,0,2,545,3,2,0,500,250,158,49,1727,25688
4,2021,6,12,4,0,0,3,534,1,3,0,0,1000,160,33,1632,15245
10,2021,10,16,8,0,0,2,491,3,2,0,0,500,171,48,1429,19311
1,2022,4,7,16,0,0,2,561,1,2,0,0,1000,119,19,2040,17863
8,2014,12,18,16,1,6,1,83,3,2,0,2000,125,143,18,2422,15003
7,2013,4,4,6,0,0,3,165,2,1,0,0,250,155,42,1328,5106
2,2017,10,20,2,0,0,1,372,2,3,0,0,250,147,30,2825,10053
1,2013,12,17,8,0,0,2,478,1,0,0,1000,250,173,23,2634,23706
7,2013,6,12,16,0,0,3,89,2,3,0,500,0,114,32,2927,4568
0,2019,4,7,2,0,0,1,592,2,1,0,250,0,175,21,2073,12886
0,2010,4,8,16,0,0,3,55,2,2,0,500,0,155,31,2398,7247
2,2014,8,10,16,0,0,3,409,1,0,0,250,250,155,37,1650,17987
10,2018,12,15,16,0,0,2,592,3,0,0,0,250,145,36,2879,22765
3,2021,8,15,12,1,6,4,199,3,4,0,0,2000,156,19,1681,13666
10,2023,4,8,8,0,0,3,497,0,2,0,0,1000,144,27,1605,15793
0,2017,6,8,16,0,0,3,504,1,0,0,0,250,179,33,2236,24476
6,2011,2,4,16,0,0,3,478,2,4,0,1000,0,141,12,2020,12248
10,2013,6,10,16,0,0,3,429,3,2,0,1000,250,161,13,1938,22025
0,2019,12,20,64,0,0,3,446,2,3,0,250,0,107,39,1034,13948
8,2015,12,15,16,0,0,3,487,1,0,0,0,250,183,30,1058,22300
7,2020,10,13,12,0,0,2,139,2,1,0,0,2000,113,31,2022,6714
7,2021,10,14,12,0,0,2,272,2,1,0,0,2000,125,37,1651,8797
10,2013,10,15,8,0,0,3,490,0,0,0,0,250,140,18,1968,19705
8,2014,10,14,16,0,0,3,460,1,2,0,0,2000,128,25,1523,20468
5,2010,4,7,16,0,0,3,499,0,2,0,500,250,162,46,1539,17182
3,2011,10,20,32,1,6,3,34,1,0,0,1000,500,112,14,1732,21901
6,2020,4,8,8,0,0,3,514,1,0,0,0,2000,197,23,2709,24092
5,2022,12,18,8,0,0,3,447,1,2,0,0,1000,185,23,1876,18505
6,2021,12,18,4,0,0,3,466,2,3,0,1000,0,189,25,2831,10410
0,2013,6,7,16,1,6,2,162,1,2,0,1000,250,197,48,1866,22653
4,2022,6,6,12,0,0,2,567,1,4,0,0,250,158,13,1796,19931
2,2022,8,12,8,0,0,2,556,1,0,0,0,1000,146,46,1375,18729
5,2016,6,11,16,0,0,2,438,3,2,0,0,250,187,23,2151,15183
3,2012,2,3,12,1,4,3,142,1,4,0,1000,1000,120,32,2522,8740
4,2021,8,9,12,1,2,4,175,1,2,0,0,1000,194,18,2989,9250
6,2012,10,12,8,0,0,2,414,0,0,0,0,250,111,33,2679,18989
8,2015,8,10,16,1,6,1,67,3,2,0,0,1000,123,20,2791,22357
6,2018,6,6,16,1,6,1,116,3,4,0,0,250,120,37,1813,10183
0,2015,6,7,16,0,0,1,75,2,2,0,250,0,103,28,2243,5908
4,2015,8,12,12,0,0,2,589,1,3,0,0,500,124,28,1192,16128
10,2013,12,23,8,0,0,3,405,1,0,0,1000,250,107,21,1796,22994
1,2016,4,7,16,0,0,3,519,1,0,0,0,500,135,43,2075,16143
9,2020,4,6,12,1,4,4,77,0,2,0,0,500,133,21,2575,10716
10,2010,8,15,16,0,0,3,409,3,0,0,2000,250,149,12,1517,19994
8,2013,10,11,8,0,0,2,573,0,2,0,2000,250,190,39,2818,18489
8,2015,10,12,16,0,0,3,448,3,0,0,0,250,127,44,2188,21717
0,2021,8,13,12,1,6,4,32,0,3,0,0,250,161,24,1917,9907
2,2019,10,11,8,0,0,3,460,1,1,1,0,1000,192,31,2286,17258
3,2016,10,20,12,0,0,2,519,1,4,0,0,2000,192,18,1384,21539
9,2010,6,12,16,1,6,2,179,1,2,0,1000,125,173,37,1588,22657
7,2011,2,4,12,0,0,1,133,2,3,0,500,0,143,38,2199,4986
2,2018,10,17,16,0,0,4,138,2,4,0,0,1000,131,48,2458,9578
6,2016,4,4,8,1,2,4,65,1,3,0,0,1000,107,48,2259,7651
3,2022,10,17,16,1,12,4,157,0,0,0,0,2000,153,48,1141,15667
9,2012,6,7,12,0,0,3,510,1,1,1,250,250,116,26,1334,17385
9,2010,4,7,12,0,0,2,517,1,4,0,2000,2000,111,13,1766,19007
10,2022,12,19,16,0,0,2,424,0,2,0,0,500,189,13,2931,20077
1,2010,10,18,16,0,0,2,433,1,2,0,500,250,166,16,2712,17937
3,2015,4,5,8,0,0,3,446,0,0,1,0,1000,174,11,1424,17032
6,2019,10,12,32,0,0,4,61,2,2,0,1000,0,177,46,1707,7066
2,2017,8,8,8,0,0,2,502,0,0,0,0,1000,170,19,2265,16171
7,2021,12,18,16,0,0,2,181,2,1,0,500,0,125,27,2771,6997
0,2019,10,14,8,0,0,3,487,1,0,0,0,2000,132,37,1106,24061
3,2015,10,13,2,0,0,2,513,2,1,0,2000,0,143,44,1724,12469
2,2023,4,4,8,0,0,2,478,3,1,1,0,2000,131,44,2921,20142
7,2017,4,7,8,0,0,3,118,2,1,0,250,0,137,39,1886,4660
6,2023,12,19,8,0,0,2,566,1,2,0,0,250,183,30,1596,22316
10,2021,12,20,8,0,0,3,585,1,2,0,0,1000,109,34,1445,18057
6,2016,8,9,32,1,6,1,40,3,2,0,0,250,178,22,2336,22893
8,2023,10,13,16,1,6,4,132,3,0,0,0,2000,178,16,2165,17605
4,2015,6,10,32,0,0,3,598,1,4,0,0,2000,169,15,2963,20336
0,2019,12,22,8,0,0,3,587,3,0,0,0,500,188,29,1833,24362
9,2019,6,10,8,1,2,4,40,1,2,0,0,250,100,14,1074,7346
7,2011,6,10,4,0,0,3,211,2,3,0,2000,0,169,47,2700,6132
1,2017,12,16,8,0,0,2,555,3,2,0,0,250,176,49,1589,18353
5,2011,8,11,16,0,0,2,585,3,0,0,250,250,174,34,1430,23582
0,2020,8,15,16,1,6,4,140,3,0,0,0,2000,187,27,2212,20167
6,2023,6,11,12,0,0,2,560,1,4,0,0,2000,183,33,1339,16185
10,2014,12,16,16,0,0,3,411,1,2,0,500,250,189,24,1226,16986
8,2016,8,9,16,1,6,1,183,1,0,0,0,500,124,17,2306,16197
9,2018,8,13,16,0,0,3,472,3,1,1,0,1000,151,22,1688,23586
10,2013,10,20,16,0,0,2,528,3,2,0,500,250,151,48,2467,20059
0,2019,8,15,12,1,4,4,61,3,4,0,0,2000,111,34,2477,10722
8,2023,10,13,32,1,12,4,35,3,0,0,0,1000,145,32,1582,22963
6,2022,12,14,32,1,8,4,59,1,2,0,0,250,108,14,2452,15090
6,2021,8,10,16,0,0,3,539,0,0,0,0,250,144,31,1256,20198
8,2020,4,5,16,1,6,4,121,3,0,0,0,250,135,31,2804,12193
7,2020,12,15,6,0,0,3,169,2,1,0,0,250,108,34,2317,6160
5,2023,12,17,16,0,0,2,411,0,0,0,0,250,196,10,2424,19528
3,2010,4,8,32,1,6,1,166,3,2,0,250,125,139,13,1997,17357
5,2023,8,13,8,0,0,3,414,0,0,0,0,250,133,41,1355,14772
6,2023,10,16,2,0,0,3,354,2,1,0,0,500,187,35,2445,8960
1,2022,4,6,16,0,0,2,569,1,0,0,0,2000,152,45,1128,24481
3,2015,8,11,12,1,6,2,170,0,4,0,0,250,144,24,1896,12453
8,2020,4,5,16,0,0,2,534,3,2,0,0,1000,196,44,2618,16975
1,2011,6,9,16,0,0,2,419,3,0,0,250,250,132,47,2525,14592
6,2018,4,6,16,0,0,3,467,0,0,0,0,250,128,36,2906,20771
3,2013,10,19,12,1,4,2,120,3,2,0,250,2000,137,23,1669,11419
6,2021,10,12,12,1,4,4,189,1,1,0,0,250,147,43,2484,8468
0,2016,10,15,2,0,0,1,553,2,2,0,0,2000,176,34,2030,15591
9,2010,4,4,16,0,0,2,569,1,1,0,250,125,181,36,2386,17069
5,2019,12,13,16,0,0,3,543,3,0,0,0,1000,158,30,2683,21564
4,2010,6,12,8,1,4,3,114,1,4,0,250,250,161,44,2067,7661
7,2012,4,7,12,0,0,2,162,2,1,0,250,0,134,15,1968,6097
7,2014,8,10,2,0,0,4,216,2,1,0,500,0,146,44,1524,5971
10,2021,8,9,8,0,0,3,462,1,0,0,0,500,158,35,1806,17172
10,2013,6,9,8,0,0,2,557,0,2,0,250,250,158,24,2555,17583
2,2014,8,13,6,0,0,2,404,1,0,1,500,250,101,14,1984,13688
1,2012,4,5,16,0,0,2,413,1,2,0,500,250,188,35,2028,20487
3,2016,4,4,32,1,6,2,154,3,0,0,0,500,159,42,2135,13939
9,2020,10,11,8,1,4,4,64,1,1,0,0,250,105,34,1563,6770
10,2018,10,19,8,0,0,3,549,0,2,0,0,500,124,26,2905,16921
5,2023,12,13,16,0,0,2,422,3,2,0,0,500,152,29,1408,15435
9,2012,12,17,12,1,6,4,198,0,2,0,500,2000,183,11,1907,13214
4,2022,4,4,16,1,4,4,52,3,3,0,0,2000,177,17,1985,9665
8,2019,4,8,16,0,0,3,438,0,2,0,0,500,103,28,2463,14556
2,2010,6,11,12,0,0,2,127,1,0,1,250,250,171,38,2493,8895
9,2021,10,19,12,1,4,4,53,0,1,0,0,250,197,28,2408,10744
0,2012,4,6,2,0,0,3,280,1,1,1,1000,250,191,18,2607,13213
2,2017,10,10,4,0,0,3,159,1,0,1,0,250,155,17,1483,9796
3,2015,4,6,16,0,0,2,544,1,0,1,0,1000,101,24,1176,18555
9,2020,10,19,8,0,0,4,166,2,3,0,500,0,116,43,1962,6031
5,2023,10,15,8,0,0,3,444,3,0,0,0,500,167,13,1533,20581
