idade,emprego,estado_civil,educacao,casa,emprestimo,contatos,mes,dia,tempo_conta,anonimizado_1,anonimizado_2,anonimizado_3,anonimizado_4,anonimizado_5,anonimizado_6,anonimizado_7,anonimizado_8,anonimizado_9,anonimizado_10,anonimizado_11,aceitou_proposta
41,admin.,single,university.degree,yes,yes,cellular,aug,wed,132.0,19381,unknown,3,999,0,,1.4,93.444,-36.1,4.967,5228.1,no
35,blue-collar,single,basic.9y,yes,no,cellular,may,mon,265.0,30434,no,2,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
53,housemaid,married,basic.4y,no,yes,cellular,jul,wed,68.0,18002,unknown,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
33,admin.,married,university.degree,yes,no,cellular,sep,thu,234.0,40757,no,1,999,0,,-1.1,94.199,-37.5,0.879,4963.6,no
58,retired,married,basic.4y,no,no,cellular,aug,tue,556.0,23235,no,6,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
57,management,married,unknown,no,no,cellular,jun,mon,112.0,36819,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
56,housemaid,divorced,basic.4y,yes,no,cellular,nov,wed,414.0,38934,no,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,yes
36,services,single,high.school,yes,no,telephone,may,wed,216.0,33998,no,4,999,0,,-1.8,92.893,-46.2,1.281,5099.1,no
30,admin.,single,university.degree,yes,no,cellular,aug,thu,162.0,22208,no,1,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
28,services,single,unknown,yes,no,cellular,may,tue,87.0,30823,no,4,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
32,admin.,divorced,university.degree,unknown,unknown,cellular,aug,fri,,23873,no,1,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
47,entrepreneur,married,unknown,yes,no,cellular,may,tue,197.0,30832,unknown,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,no
50,self-employed,married,basic.9y,no,no,cellular,may,thu,291.0,34324,unknown,1,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
52,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,159.0,10167,unknown,2,999,0,,1.4,94.465,-41.8,4.958,5228.1,no
27,technician,married,university.degree,yes,no,cellular,may,fri,131.0,35374,no,3,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
41,self-employed,married,basic.4y,no,no,telephone,jun,mon,174.0,7877,no,1,999,0,,1.4,94.465,-41.8,4.865,5228.1,no
38,technician,single,university.degree,yes,no,cellular,dec,mon,329.0,39000,no,2,999,0,,-3.0,92.713,-33.0,0.7170000000000001,5023.5,yes
60,retired,married,professional.course,yes,no,telephone,jun,thu,190.0,8951,no,2,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
48,entrepreneur,married,university.degree,yes,no,cellular,may,fri,316.0,35873,no,2,999,0,,-1.8,92.893,-46.2,1.259,5099.1,yes
33,self-employed,married,university.degree,no,no,telephone,may,tue,367.0,6196,no,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
77,retired,married,basic.4y,no,no,cellular,aug,thu,318.0,40400,no,1,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
38,blue-collar,married,basic.6y,yes,no,telephone,may,wed,476.0,2697,unknown,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,yes
22,admin.,single,university.degree,yes,no,cellular,sep,mon,194.0,40616,no,2,999,3,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
40,technician,single,professional.course,yes,yes,cellular,jul,fri,919.0,14010,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
44,admin.,single,university.degree,yes,no,cellular,may,fri,211.0,39623,no,4,3,1,success,-1.8,93.876,-40.0,0.682,5008.7,yes
33,admin.,married,university.degree,no,no,telephone,may,tue,194.0,4427,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
21,student,single,unknown,yes,yes,cellular,jul,thu,173.0,40063,no,11,9,2,failure,-1.7,94.215,-40.3,0.81,4991.6,no
43,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,1540.0,10907,no,1,999,0,,1.4,94.465,-41.8,4.962,5228.1,yes
33,services,married,high.school,yes,no,cellular,may,tue,737.0,33564,no,3,999,0,,-1.8,92.893,-46.2,1.291,5099.1,yes
40,self-employed,single,university.degree,yes,no,cellular,jul,wed,1065.0,18263,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,yes
25,unemployed,married,university.degree,no,no,cellular,jun,tue,529.0,36762,no,2,999,0,,-2.9,92.963,-40.8,1.286,5076.2,yes
41,services,married,high.school,yes,no,telephone,may,mon,679.0,5652,unknown,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
48,admin.,married,high.school,yes,no,telephone,jun,mon,65.0,9699,unknown,3,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,married,basic.9y,no,no,telephone,may,fri,343.0,7391,unknown,3,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
35,admin.,married,high.school,yes,yes,telephone,jun,mon,172.0,9559,no,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
21,student,single,high.school,no,no,cellular,may,fri,885.0,35233,unknown,3,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
72,retired,single,university.degree,no,no,cellular,may,fri,114.0,39768,no,3,999,0,,-1.8,93.876,-40.0,0.6990000000000001,5008.7,no
64,retired,married,university.degree,no,no,cellular,apr,tue,157.0,30007,no,4,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
53,blue-collar,divorced,basic.9y,no,no,cellular,nov,wed,625.0,26000,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
37,services,married,high.school,yes,yes,cellular,oct,fri,608.0,41027,no,2,12,2,failure,-1.1,94.601,-49.5,1.029,4963.6,yes
31,admin.,single,university.degree,yes,no,cellular,jun,tue,282.0,36341,no,2,13,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes
43,admin.,married,university.degree,yes,no,telephone,may,thu,493.0,3465,no,2,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
29,blue-collar,single,professional.course,no,no,cellular,jul,thu,43.0,15287,no,8,999,0,,1.4,93.918,-42.7,4.958,5228.1,no
32,admin.,single,university.degree,no,no,telephone,may,mon,409.0,2036,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
39,technician,single,high.school,yes,no,cellular,may,fri,642.0,34898,no,1,999,0,,-1.8,92.893,-46.2,1.25,5099.1,no
76,retired,married,basic.4y,yes,no,cellular,sep,wed,259.0,38033,no,2,3,1,success,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
31,services,single,basic.6y,yes,no,cellular,may,wed,734.0,33850,no,2,999,0,,-1.8,92.893,-46.2,1.281,5099.1,yes
38,admin.,single,university.degree,no,no,cellular,nov,wed,79.0,26018,no,2,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
47,retired,single,basic.6y,yes,no,cellular,jul,mon,315.0,14286,unknown,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,married,basic.9y,no,no,cellular,jul,tue,283.0,13049,unknown,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,married,university.degree,yes,no,cellular,nov,fri,184.0,27383,no,2,999,0,,-0.1,93.2,-42.0,4.021,5195.8,no
37,admin.,single,university.degree,no,no,cellular,jul,tue,150.0,14655,unknown,5,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
49,services,married,high.school,yes,yes,cellular,aug,mon,382.0,20075,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
36,entrepreneur,single,university.degree,yes,no,cellular,nov,wed,95.0,25700,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
43,admin.,married,basic.9y,no,no,telephone,may,thu,207.0,7125,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
50,blue-collar,married,basic.4y,yes,yes,telephone,jun,fri,144.0,9090,unknown,15,999,0,,1.4,94.465,-41.8,4.967,5228.1,no
39,management,married,university.degree,no,no,cellular,nov,tue,88.0,24753,no,1,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
30,student,single,unknown,no,no,telephone,may,tue,133.0,383,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
43,blue-collar,married,basic.9y,no,no,cellular,mar,tue,180.0,27732,no,2,999,0,,-1.8,92.843,-50.0,1.7990000000000002,5099.1,yes
40,entrepreneur,married,university.degree,no,no,cellular,may,mon,181.0,35699,no,2,999,0,,-1.8,92.893,-46.2,1.244,5099.1,no
38,admin.,married,high.school,no,no,telephone,may,wed,173.0,6559,unknown,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
55,management,married,university.degree,yes,no,telephone,jun,tue,22.0,8217,no,1,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
84,retired,married,high.school,no,no,cellular,dec,tue,351.0,39042,no,1,999,0,,-3.0,92.713,-33.0,0.715,5023.5,yes
85,retired,married,basic.4y,no,no,cellular,apr,mon,81.0,30103,no,1,999,0,,-1.8,93.075,-47.1,1.392,5099.1,no
19,student,single,basic.4y,yes,no,cellular,sep,wed,396.0,40731,no,2,6,3,success,-1.1,94.199,-37.5,0.8759999999999999,4963.6,yes
39,admin.,married,university.degree,yes,no,cellular,jul,thu,79.0,18366,no,3,999,0,,1.4,93.918,-42.7,4.968,5228.1,no
59,blue-collar,married,basic.4y,no,no,cellular,apr,mon,1397.0,39438,no,3,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
60,retired,married,high.school,yes,no,cellular,aug,tue,443.0,40547,no,2,999,2,failure,-1.7,94.027,-38.3,0.8859999999999999,4991.6,yes
49,technician,married,professional.course,no,no,cellular,apr,thu,618.0,30361,no,2,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
41,unemployed,divorced,high.school,no,no,telephone,jun,mon,163.0,10306,no,4,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
30,technician,married,professional.course,yes,no,cellular,mar,tue,368.0,39138,no,1,999,0,,-1.8,93.369,-34.8,0.655,5008.7,yes
39,admin.,married,university.degree,yes,no,cellular,jun,mon,206.0,36317,no,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
46,housemaid,married,basic.4y,no,no,telephone,may,wed,506.0,4851,no,2,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
19,student,single,unknown,yes,no,cellular,apr,mon,205.0,29707,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
52,admin.,married,university.degree,no,yes,telephone,apr,thu,395.0,39554,no,3,999,0,,-1.8,93.749,-34.6,0.659,5008.7,yes
21,student,single,high.school,no,no,cellular,oct,tue,362.0,40928,no,1,999,0,,-1.1,94.601,-49.5,0.982,4963.6,yes
36,blue-collar,married,basic.9y,yes,no,cellular,nov,thu,164.0,26475,no,4,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
50,blue-collar,married,basic.4y,no,no,telephone,may,wed,304.0,5036,no,2,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
52,services,married,basic.6y,no,no,cellular,apr,mon,157.0,29673,no,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.4y,no,no,cellular,sep,wed,830.0,40660,no,2,999,0,,-1.1,94.199,-37.5,0.88,4963.6,yes
27,unknown,single,university.degree,yes,no,cellular,jun,wed,665.0,39993,no,4,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes
31,admin.,married,high.school,yes,no,cellular,aug,wed,91.0,20678,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
29,technician,single,university.degree,no,yes,telephone,jul,wed,1118.0,16639,no,3,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
55,technician,married,basic.9y,no,yes,cellular,nov,wed,113.0,25940,no,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
36,blue-collar,single,high.school,no,no,cellular,jun,wed,339.0,39915,no,1,6,1,success,-1.7,94.055,-39.8,0.7390000000000001,4991.6,yes
41,entrepreneur,married,basic.4y,no,yes,cellular,may,wed,767.0,31102,no,1,999,0,,-1.8,92.893,-46.2,1.334,5099.1,yes
24,admin.,single,university.degree,yes,no,cellular,oct,fri,1176.0,40970,no,3,3,2,success,-1.1,94.601,-49.5,0.993,4963.6,yes
35,technician,married,university.degree,no,no,telephone,jun,mon,114.0,9642,no,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
66,retired,married,basic.4y,yes,no,cellular,mar,tue,229.0,39134,no,1,6,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
42,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,367.0,18569,unknown,2,999,0,,1.4,93.918,-42.7,4.968,5228.1,no
49,housemaid,married,basic.4y,no,no,telephone,may,thu,41.0,1190,unknown,1,999,0,,1.1,93.994,-36.4,4.855,5191.0,no
24,admin.,single,high.school,no,no,telephone,jun,thu,131.0,8788,no,1,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
35,entrepreneur,married,high.school,no,no,telephone,may,wed,157.0,6750,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
30,technician,single,professional.course,no,no,cellular,nov,wed,757.0,26041,no,2,999,0,,-0.1,93.2,-42.0,4.12,5195.8,yes
22,admin.,married,high.school,yes,yes,cellular,apr,fri,156.0,29168,no,2,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
29,blue-collar,single,basic.9y,no,no,telephone,jun,fri,139.0,11454,no,1,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
34,technician,married,high.school,no,no,cellular,aug,tue,188.0,21535,unknown,2,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
36,admin.,single,university.degree,no,no,telephone,may,thu,53.0,3486,no,3,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
32,entrepreneur,married,unknown,no,no,cellular,aug,mon,352.0,37295,no,2,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,no
33,admin.,married,university.degree,no,no,cellular,nov,wed,122.0,25577,no,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
49,blue-collar,married,basic.9y,yes,no,telephone,may,tue,64.0,368,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
31,blue-collar,married,basic.9y,no,no,telephone,jun,wed,1218.0,10914,no,1,999,0,,1.4,94.465,-41.8,4.962,5228.1,no
61,blue-collar,married,basic.6y,yes,yes,cellular,may,fri,403.0,39711,no,1,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,yes
50,blue-collar,married,basic.4y,yes,no,telephone,may,thu,100.0,7207,unknown,5,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
38,blue-collar,married,unknown,yes,yes,cellular,jul,wed,225.0,18170,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
40,blue-collar,divorced,unknown,no,no,cellular,apr,wed,149.0,28570,unknown,1,999,0,,-1.8,93.075,-47.1,1.415,5099.1,no
32,technician,married,university.degree,yes,no,cellular,aug,tue,815.0,20395,no,2,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
22,student,single,high.school,yes,no,cellular,may,tue,272.0,39731,no,1,999,0,,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
31,admin.,divorced,university.degree,yes,yes,cellular,mar,mon,174.0,27878,no,2,999,1,failure,-1.8,92.843,-50.0,1.56,5099.1,yes
44,admin.,single,university.degree,no,no,cellular,aug,thu,492.0,40396,no,1,999,2,failure,-1.7,94.027,-38.3,0.904,4991.6,no
52,retired,married,high.school,no,no,telephone,jun,thu,48.0,8783,no,2,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
45,entrepreneur,divorced,university.degree,no,no,telephone,may,fri,462.0,35395,no,4,999,0,,-1.8,92.893,-46.2,1.25,5099.1,yes
22,blue-collar,single,basic.9y,yes,no,telephone,jul,mon,110.0,15625,no,7,999,0,,1.4,93.918,-42.7,4.96,5228.1,no
41,admin.,married,high.school,no,yes,cellular,apr,fri,57.0,29302,no,2,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
54,admin.,married,high.school,yes,no,cellular,nov,fri,402.0,38682,no,1,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,yes
41,admin.,divorced,basic.9y,unknown,unknown,cellular,nov,wed,258.0,26028,no,2,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
32,technician,married,professional.course,no,no,cellular,apr,mon,688.0,39513,no,2,999,0,,-1.8,93.749,-34.6,0.645,5008.7,yes
39,self-employed,divorced,university.degree,no,no,cellular,may,mon,140.0,35596,no,1,999,0,,-1.8,92.893,-46.2,1.244,5099.1,no
23,admin.,single,university.degree,yes,no,cellular,apr,wed,219.0,30020,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
19,student,single,unknown,yes,no,telephone,apr,tue,396.0,29979,no,3,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
35,blue-collar,married,unknown,yes,no,cellular,may,thu,1262.0,32031,no,3,999,0,,-1.8,92.893,-46.2,1.327,5099.1,yes
29,technician,single,professional.course,yes,yes,cellular,aug,tue,110.0,37335,no,1,999,0,,-2.9,92.201,-31.4,0.883,5076.2,no
83,retired,married,high.school,no,no,cellular,dec,thu,155.0,38967,no,1,4,3,success,-3.0,92.713,-33.0,0.72,5023.5,yes
40,services,married,high.school,yes,no,telephone,oct,tue,144.0,24019,no,1,999,1,failure,-0.1,93.798,-40.4,4.968,5195.8,yes
48,admin.,divorced,university.degree,no,no,cellular,aug,thu,544.0,40392,no,1,999,0,,-1.7,94.027,-38.3,0.904,4991.6,yes
41,management,married,university.degree,yes,no,cellular,aug,thu,172.0,23709,unknown,1,999,0,,1.4,93.444,-36.1,4.962,5228.1,no
27,services,single,high.school,yes,no,telephone,may,wed,386.0,6550,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
31,management,married,university.degree,no,no,telephone,may,mon,100.0,5744,no,8,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
48,technician,married,basic.9y,no,no,cellular,may,thu,553.0,31989,no,3,999,0,,-1.8,92.893,-46.2,1.327,5099.1,yes
29,blue-collar,married,basic.9y,no,no,cellular,may,wed,366.0,33972,no,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
48,technician,married,high.school,yes,no,cellular,aug,mon,711.0,37624,no,1,999,0,,-2.9,92.201,-31.4,0.861,5076.2,yes
68,retired,married,basic.4y,yes,yes,cellular,may,fri,220.0,39674,no,1,6,1,success,-1.8,93.876,-40.0,0.684,5008.7,yes
55,admin.,divorced,university.degree,yes,no,cellular,jul,mon,849.0,12568,unknown,1,999,0,,1.4,93.918,-42.7,4.96,5228.1,yes
18,student,single,basic.4y,yes,yes,cellular,apr,thu,184.0,30349,no,2,999,0,,-1.8,93.075,-47.1,1.365,5099.1,no
43,blue-collar,married,basic.4y,no,no,telephone,jun,fri,216.0,9243,no,3,999,0,,1.4,94.465,-41.8,4.967,5228.1,no
35,blue-collar,married,basic.9y,yes,no,cellular,jul,wed,85.0,18066,unknown,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
31,blue-collar,single,basic.9y,yes,no,telephone,sep,mon,5.0,40705,no,1,999,0,,-1.1,94.199,-37.5,0.879,4963.6,no
48,management,married,university.degree,yes,no,cellular,aug,tue,313.0,37120,no,1,999,0,,-2.9,92.201,-31.4,0.884,5076.2,no
32,blue-collar,married,basic.4y,no,no,telephone,jun,wed,489.0,8668,no,5,999,0,,1.4,94.465,-41.8,4.864,5228.1,no
83,retired,married,high.school,yes,no,cellular,dec,thu,96.0,38968,no,1,999,0,,-3.0,92.713,-33.0,0.72,5023.5,no
28,admin.,single,high.school,no,no,telephone,oct,wed,958.0,38284,no,1,999,0,,-3.4,92.431,-26.9,0.742,5017.5,yes
49,entrepreneur,married,high.school,yes,no,telephone,may,mon,,335,no,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
35,technician,single,university.degree,yes,no,cellular,aug,tue,439.0,20451,no,3,999,0,,1.4,93.444,-36.1,4.966,5228.1,yes
35,management,single,high.school,yes,yes,cellular,may,fri,130.0,32072,no,2,999,0,,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
40,blue-collar,married,basic.9y,yes,no,telephone,may,fri,811.0,5269,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
50,admin.,married,university.degree,no,no,cellular,aug,tue,587.0,37662,no,2,999,1,failure,-2.9,92.201,-31.4,0.8590000000000001,5076.2,yes
19,student,single,basic.9y,yes,no,cellular,mar,fri,126.0,27827,no,4,999,0,,-1.8,92.843,-50.0,1.64,5099.1,yes
55,housemaid,single,basic.9y,no,no,telephone,may,thu,553.0,7186,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
33,housemaid,married,high.school,no,no,telephone,oct,tue,37.0,24016,no,1,999,0,,-0.1,93.798,-40.4,4.968,5195.8,yes
47,self-employed,married,professional.course,no,no,telephone,may,mon,446.0,295,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
45,technician,divorced,high.school,yes,no,telephone,oct,tue,141.0,24046,no,1,999,0,,-0.1,93.798,-40.4,4.86,5195.8,yes
43,technician,single,professional.course,no,no,cellular,may,tue,164.0,39579,no,2,3,2,success,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes
36,housemaid,single,university.degree,no,yes,cellular,aug,wed,127.0,21972,no,2,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
34,self-employed,single,professional.course,yes,no,cellular,may,fri,76.0,32380,no,2,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
40,entrepreneur,married,university.degree,no,no,telephone,may,fri,803.0,3628,no,1,999,0,,1.1,93.994,-36.4,4.859,5191.0,yes
32,services,single,unknown,no,no,cellular,jul,tue,981.0,14592,unknown,1,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
32,admin.,single,unknown,yes,no,cellular,may,fri,235.0,34833,no,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
27,blue-collar,unknown,high.school,no,no,cellular,aug,fri,192.0,37258,no,1,4,1,success,-2.9,92.201,-31.4,0.8809999999999999,5076.2,yes
40,blue-collar,married,basic.9y,unknown,unknown,telephone,nov,thu,160.0,24116,no,1,999,0,,-0.1,93.2,-42.0,4.245,5195.8,yes
35,technician,single,high.school,yes,no,cellular,aug,mon,87.0,22917,no,2,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
45,blue-collar,married,basic.4y,no,no,telephone,may,tue,44.0,2359,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
30,technician,single,university.degree,no,no,cellular,aug,wed,157.0,23406,no,8,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
54,retired,married,high.school,yes,no,cellular,nov,tue,145.0,24967,no,1,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
42,housemaid,married,basic.4y,yes,no,telephone,jun,fri,38.0,11741,unknown,8,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
34,housemaid,single,high.school,no,no,cellular,may,tue,351.0,33519,no,7,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
53,technician,married,professional.course,yes,no,cellular,aug,thu,100.0,37188,no,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
28,admin.,single,university.degree,yes,no,cellular,jun,mon,353.0,36251,no,1,999,0,,-2.9,92.963,-40.8,1.266,5076.2,no
35,admin.,single,university.degree,no,no,cellular,aug,mon,724.0,21353,no,12,999,0,,1.4,93.444,-36.1,4.963,5228.1,yes
43,management,married,professional.course,yes,no,cellular,nov,tue,99.0,24749,no,1,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
50,blue-collar,married,professional.course,no,no,cellular,nov,thu,283.0,26336,unknown,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
33,blue-collar,single,basic.6y,unknown,unknown,telephone,may,fri,833.0,32201,no,1,999,0,,-1.8,92.893,-46.2,1.3130000000000002,5099.1,yes
32,technician,married,basic.9y,no,no,cellular,sep,wed,183.0,40785,no,1,6,5,success,-1.1,94.199,-37.5,0.879,4963.6,yes
31,admin.,single,university.degree,yes,no,cellular,aug,wed,432.0,19364,no,2,999,0,,1.4,93.444,-36.1,4.967,5228.1,no
35,blue-collar,married,professional.course,no,no,cellular,apr,fri,317.0,29351,no,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
41,housemaid,divorced,basic.9y,no,no,cellular,jul,wed,118.0,18178,unknown,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
69,retired,married,high.school,no,no,cellular,nov,mon,178.0,38688,no,1,999,0,,-3.4,92.649,-30.1,0.715,5017.5,yes
