ultima_compra,visitas,online,loja,catalogo,descontos,vinho,doces,fruta,carne,peixe,renda,total_gasto,adolescentes,criancas,estado_civil,educacao,tempo_cliente,reclamacao,idade,aceitou_campanha
78,3,5,6,7,1,398,96,96,447,220,66664.0,1257,0,0,uniao_estavel,segundo_grau,2801,0,38,0
64,9,8,6,1,9,313,4,8,104,6,50664.0,435,1,1,solteiro,graduado,2688,0,61,0
49,4,3,5,1,4,109,26,18,16,24,54414.0,193,1,1,uniao_estavel,graduado,2681,0,57,0
8,7,5,4,1,2,216,0,2,6,0,54549.0,224,1,0,casado,doutorado,2277,0,68,0
35,9,3,10,2,6,595,112,71,153,120,47111.0,1051,1,0,viuvo,doutorado,2818,0,49,0
11,6,6,8,2,1,123,44,133,142,71,41003.0,513,0,0,divorciado,doutorado,2628,0,57,0
8,7,4,2,1,3,16,2,0,23,3,19444.0,44,0,1,uniao_estavel,graduado,2286,0,38,1
53,7,3,3,0,1,11,5,12,35,3,36301.0,66,0,1,uniao_estavel,segundo_grau,2406,0,44,0
36,4,9,13,3,1,410,82,112,420,0,73059.0,1024,1,0,uniao_estavel,doutorado,2461,0,73,0
64,5,4,5,1,3,159,2,2,51,6,42731.0,220,0,1,uniao_estavel,doutorado,2410,0,51,0
43,5,2,4,1,2,105,1,0,10,0,52854.0,116,1,1,casado,doutorado,2256,0,61,0
40,8,1,2,0,1,5,0,1,8,0,22775.0,14,0,1,uniao_estavel,graduado,2534,0,42,0
52,5,4,4,6,2,269,19,15,69,15,46681.0,387,2,0,uniao_estavel,doutorado,2423,0,72,0
11,8,11,7,2,6,629,0,0,70,0,59821.0,699,1,0,casado,doutorado,2602,0,65,0
21,7,8,7,2,2,443,16,5,71,21,50002.0,556,1,0,divorciado,graduado,2536,0,66,0
23,1,3,12,6,1,217,23,77,373,111,69755.0,801,0,0,casado,graduado,2429,0,75,0
17,5,2,3,0,2,24,0,1,10,2,44078.0,37,1,1,casado,graduado,2169,0,51,0
6,7,1,3,0,1,9,5,1,5,4,30560.0,24,0,1,uniao_estavel,mestrado,2526,0,44,0
56,5,1,3,0,1,8,3,0,14,2,35924.0,27,1,1,uniao_estavel,mestrado,2257,0,51,0
71,5,2,6,5,5,1459,15,0,61,0,64140.0,1535,2,0,divorciado,doutorado,2438,0,56,1
51,9,9,7,1,8,230,32,48,214,13,56386.0,537,1,1,uniao_estavel,graduado,2769,0,39,0
94,5,1,3,0,1,1,0,3,6,10,24594.0,20,0,1,uniao_estavel,primeiro_grau,2360,0,41,0
27,4,7,8,5,1,340,14,21,134,258,75774.0,767,0,1,uniao_estavel,segundo_grau,2217,0,39,0
1,4,0,3,0,1,7,3,1,6,0,39228.0,17,0,0,divorciado,mestrado,2574,0,60,0
56,6,6,6,2,2,298,0,7,68,4,58494.0,377,1,0,casado,mestrado,2358,0,46,0
71,2,5,12,3,1,479,7,35,179,28,58684.0,728,0,0,solteiro,graduado,2172,0,39,0
18,6,7,7,5,1,267,12,140,599,34,57136.0,1052,0,0,divorciado,graduado,2566,0,53,1
48,4,2,4,1,3,67,2,4,32,17,56551.0,122,1,1,viuvo,doutorado,2212,0,70,0
86,3,2,3,1,3,3,2,1,8,23,22448.0,37,0,1,casado,graduado,2282,0,38,0
48,6,3,12,6,1,980,163,37,265,35,82014.0,1480,0,0,solteiro,graduado,2837,0,59,1
2,9,3,2,1,3,50,3,4,28,6,34213.0,91,1,1,viuvo,graduado,2819,0,57,1
57,6,1,3,0,2,19,0,0,5,0,25358.0,24,1,0,viuvo,doutorado,2501,0,73,0
77,7,2,3,0,1,30,1,5,23,4,35544.0,63,0,1,solteiro,mestrado,2272,0,42,0
0,7,5,5,2,3,213,3,9,76,4,36634.0,305,1,0,uniao_estavel,mestrado,2556,0,66,0
57,3,5,13,3,1,539,46,30,92,80,62670.0,787,1,0,casado,doutorado,2306,0,66,0
24,6,7,6,4,6,284,16,16,160,84,50334.0,560,1,0,uniao_estavel,segundo_grau,2499,0,48,0
55,2,4,6,6,1,1003,51,34,536,134,72066.0,1758,0,0,solteiro,graduado,2165,0,39,1
62,6,6,7,2,9,239,4,13,143,45,50729.0,444,1,1,solteiro,doutorado,2582,0,62,0
89,9,5,3,1,4,51,0,23,82,33,34916.0,189,0,2,uniao_estavel,graduado,2569,0,52,0
77,4,6,12,4,2,527,24,24,230,32,64892.0,837,1,0,divorciado,graduado,2190,0,44,0
45,6,3,2,1,3,19,3,5,12,10,43602.0,49,1,1,solteiro,graduado,2329,0,54,0
46,4,1,3,1,1,40,0,2,15,8,33996.0,65,0,0,solteiro,doutorado,2450,0,31,0
80,7,2,3,0,1,21,3,8,20,15,41473.0,67,0,1,solteiro,segundo_grau,2534,0,35,0
60,4,6,12,3,1,593,22,30,91,29,63246.0,765,2,0,casado,doutorado,2472,0,53,0
71,2,1,4,1,3,21,1,5,3,10,36732.0,40,1,1,casado,doutorado,2341,0,61,0
43,8,7,13,3,2,1181,30,107,199,39,69084.0,1556,0,1,casado,doutorado,2381,0,50,0
97,6,11,11,10,2,1004,59,59,265,115,77766.0,1502,1,0,casado,doutorado,2651,0,53,1
49,7,4,5,2,2,202,2,2,46,3,37929.0,255,0,0,solteiro,doutorado,2493,0,35,1
66,2,5,6,6,1,446,196,107,768,33,86610.0,1550,0,0,uniao_estavel,graduado,2456,0,69,0
20,6,7,10,4,1,1184,40,102,673,52,80141.0,2051,0,0,casado,mestrado,2693,0,34,1
54,3,6,6,8,1,390,35,22,323,104,72635.0,874,0,0,casado,segundo_grau,2550,0,65,0
61,5,8,13,9,4,726,107,53,363,123,69016.0,1372,1,0,casado,graduado,2743,0,50,0
18,4,1,4,1,1,8,11,8,22,24,20193.0,73,0,0,uniao_estavel,segundo_grau,2737,0,29,0
45,8,5,4,1,4,50,15,15,110,39,27573.0,229,0,1,casado,graduado,2620,0,45,0
26,8,1,3,0,1,1,9,1,4,11,15862.0,26,0,1,solteiro,primeiro_grau,2526,0,41,0
0,7,5,8,1,2,308,0,0,73,0,49544.0,381,0,1,casado,doutorado,2661,0,44,0
28,7,2,3,0,1,22,4,2,31,7,33228.0,66,0,1,casado,graduado,2316,0,40,0
49,3,5,7,10,1,690,102,117,499,76,70440.0,1484,0,0,uniao_estavel,graduado,2423,0,42,0
84,5,3,3,1,4,43,6,5,28,7,38232.0,89,1,1,uniao_estavel,graduado,2322,0,49,0
38,5,2,4,0,4,27,0,0,10,0,22554.0,37,1,1,casado,doutorado,2762,0,65,0
53,3,0,3,0,1,6,0,0,3,0,23536.0,9,0,1,casado,doutorado,2184,0,37,0
88,5,4,5,2,2,205,2,7,41,3,49413.0,258,1,0,casado,graduado,2406,0,68,0
99,5,1,3,0,1,24,1,0,8,0,42231.0,33,1,1,casado,graduado,2255,0,51,0
12,2,4,5,6,1,667,83,50,850,21,78789.0,1671,0,0,divorciado,mestrado,2849,0,40,1
35,8,10,7,4,4,691,0,7,61,10,56534.0,769,1,0,uniao_estavel,graduado,2500,0,52,1
5,6,8,12,3,4,493,80,26,206,116,58350.0,921,1,0,solteiro,graduado,2700,0,49,0
77,1,3,11,7,1,493,40,70,324,146,81217.0,1073,0,0,solteiro,graduado,2504,0,31,0
45,7,7,9,2,3,494,0,5,82,7,49090.0,588,1,0,solteiro,graduado,2504,0,69,0
71,5,8,6,4,1,621,48,73,414,78,61787.0,1234,0,0,divorciado,mestrado,2517,0,33,0
40,8,1,2,0,1,9,0,0,5,0,18169.0,14,0,1,casado,doutorado,2654,0,35,0
82,7,1,2,0,1,1,2,6,2,8,24336.0,19,0,1,solteiro,segundo_grau,2830,0,39,0
70,8,2,3,0,1,12,6,4,19,12,18222.0,53,0,0,casado,graduado,2704,0,30,0
87,2,3,13,3,2,243,6,131,217,85,62335.0,682,1,0,divorciado,graduado,2561,0,68,0
95,7,1,2,0,1,11,0,1,4,2,42033.0,18,1,1,uniao_estavel,segundo_grau,2807,0,49,0
72,1,4,5,2,0,532,20,21,127,26,86580.0,726,0,0,casado,doutorado,2646,0,37,0
5,7,1,3,0,1,29,0,0,2,0,41437.0,31,1,1,divorciado,doutorado,2804,0,63,0
86,5,9,8,6,2,612,107,91,520,258,73705.0,1588,2,0,viuvo,mestrado,2275,0,69,0
80,6,8,11,4,5,387,45,126,342,0,61064.0,900,1,0,casado,graduado,2826,0,44,0
62,7,3,3,0,3,56,0,0,14,0,38452.0,70,1,1,casado,mestrado,2250,0,65,0
49,7,3,4,0,3,6,4,8,19,16,18358.0,53,0,1,solteiro,graduado,2380,0,31,0
85,5,8,9,2,6,582,0,0,65,0,55012.0,647,1,0,uniao_estavel,doutorado,2259,0,47,0
7,8,3,3,1,4,6,16,17,16,6,9722.0,61,0,1,uniao_estavel,primeiro_grau,2794,0,47,1
6,7,3,4,1,3,70,3,6,69,2,38175.0,150,0,1,casado,doutorado,2438,0,36,0
25,6,7,13,8,4,962,24,12,194,16,58656.0,1208,1,0,uniao_estavel,mestrado,2806,0,64,0
55,7,5,4,2,2,112,0,10,107,30,52117.0,259,1,0,uniao_estavel,graduado,2841,0,55,0
81,5,7,10,2,1,293,97,0,124,179,64813.0,693,0,1,casado,graduado,2337,0,42,0
98,3,3,5,3,1,199,12,12,31,3,54222.0,257,1,0,casado,doutorado,2279,0,47,0
31,1,4,10,7,1,1060,20,61,835,80,83512.0,2056,0,0,casado,graduado,2171,0,34,1
30,4,8,7,7,1,940,88,44,396,0,77520.0,1468,1,0,casado,mestrado,2464,0,61,1
98,5,1,4,0,1,44,3,2,11,2,41154.0,62,1,0,uniao_estavel,graduado,2605,0,42,0
92,3,5,12,8,1,342,35,51,936,207,80398.0,1571,0,0,casado,graduado,2755,0,54,0
41,6,3,3,0,2,2,9,10,11,12,18746.0,44,0,1,solteiro,primeiro_grau,2190,0,28,0
68,8,6,5,1,6,75,39,12,141,43,35196.0,310,0,1,uniao_estavel,graduado,2752,0,36,0
78,5,6,6,3,2,520,81,20,367,39,60230.0,1027,1,0,solteiro,graduado,2564,0,64,0
46,7,2,3,0,2,5,2,3,9,6,22108.0,25,1,1,casado,graduado,2211,0,43,0
71,7,4,4,1,5,87,12,5,71,7,44392.0,182,1,1,uniao_estavel,graduado,2456,0,46,0
6,6,7,9,5,4,462,53,61,184,10,55424.0,770,1,0,casado,doutorado,2740,0,44,1
82,8,1,2,0,1,2,1,2,1,3,17688.0,9,0,1,casado,graduado,2691,1,41,0
71,3,7,12,5,1,979,25,44,935,29,92491.0,2012,0,0,casado,doutorado,2583,0,37,1
32,2,5,7,6,1,704,74,129,853,120,90273.0,1880,0,0,solteiro,graduado,2356,0,29,1
28,2,6,13,5,0,861,95,31,558,62,82571.0,1607,0,0,viuvo,doutorado,2247,0,58,0
20,8,6,5,1,5,172,0,3,115,16,38513.0,306,0,1,solteiro,doutorado,2311,0,38,1
10,6,2,3,1,3,5,4,7,31,15,16653.0,62,0,1,solteiro,mestrado,2231,0,41,1
7,8,4,6,1,5,194,0,2,56,0,42586.0,252,1,1,uniao_estavel,graduado,2767,0,65,1
67,6,1,2,1,1,9,2,7,13,3,23529.0,34,1,0,solteiro,primeiro_grau,2697,0,55,0
48,5,9,12,2,4,505,27,72,270,36,74881.0,910,1,1,uniao_estavel,mestrado,2637,0,59,0
61,4,7,13,6,2,533,174,10,217,198,71107.0,1132,1,0,casado,graduado,2656,0,69,0
36,6,2,3,0,2,48,0,0,14,0,46910.0,62,1,1,uniao_estavel,doutorado,2257,0,56,0
77,8,1,2,1,1,6,4,1,7,23,18690.0,41,0,0,casado,graduado,2707,0,61,0
90,7,1,2,1,1,18,0,2,10,0,37244.0,30,1,1,divorciado,graduado,2587,0,65,0
35,1,3,12,5,1,482,107,147,509,104,82427.0,1349,0,0,uniao_estavel,graduado,2268,0,54,0
38,4,5,10,2,1,204,118,97,97,21,75342.0,537,1,0,solteiro,segundo_grau,2578,0,62,0
46,5,7,5,10,4,1073,14,0,250,153,70044.0,1490,1,0,divorciado,graduado,2655,0,66,0
33,6,8,8,1,2,245,43,16,223,21,79146.0,548,1,1,solteiro,graduado,2225,0,53,0
70,1,4,13,5,1,560,44,21,442,29,77437.0,1096,0,0,casado,graduado,2374,0,57,0
51,7,6,6,1,4,173,3,13,131,32,54984.0,352,1,0,casado,graduado,2195,0,61,0
18,8,1,3,0,1,22,5,1,11,0,42403.0,39,0,1,casado,doutorado,2359,0,49,0
97,6,4,3,1,2,136,3,1,12,0,55761.0,152,1,0,uniao_estavel,graduado,2225,0,56,0
32,8,6,5,3,5,275,23,0,86,10,37292.0,394,0,1,uniao_estavel,graduado,2596,0,37,0
9,8,3,3,1,1,56,14,19,29,2,45576.0,120,0,0,solteiro,doutorado,2191,0,75,1
6,4,6,13,5,1,303,26,23,751,82,70321.0,1185,0,0,uniao_estavel,graduado,2688,0,73,1
80,8,11,7,3,2,708,0,7,62,0,58086.0,777,1,0,divorciado,doutorado,2684,0,51,0
74,2,4,7,11,1,324,118,132,693,27,81795.0,1294,0,0,casado,graduado,2770,0,68,0
49,7,1,2,0,1,1,4,5,3,7,28389.0,20,0,0,uniao_estavel,primeiro_grau,2745,0,73,0
21,2,6,13,4,1,620,17,26,195,34,66835.0,892,0,0,casado,mestrado,2433,0,74,0
95,5,7,10,3,3,312,92,21,206,102,69901.0,733,1,0,divorciado,graduado,2555,0,51,0
56,2,4,5,4,2,1493,43,86,454,112,80360.0,2188,0,0,casado,doutorado,2642,0,71,0
48,6,8,5,3,3,918,10,21,118,13,63342.0,1080,1,0,uniao_estavel,doutorado,2780,0,59,1
26,6,5,5,1,5,98,10,0,106,49,44989.0,263,1,0,casado,graduado,2814,0,46,0
3,7,1,3,0,1,3,8,4,7,15,31859.0,37,0,1,solteiro,segundo_grau,2281,0,40,0
39,8,7,7,1,4,380,0,0,47,6,51569.0,433,1,0,viuvo,doutorado,2661,0,71,1
33,7,2,3,0,3,15,3,0,12,7,30372.0,37,1,1,viuvo,graduado,2710,0,49,0
42,3,1,4,1,4,3,8,9,4,7,16014.0,31,1,1,solteiro,primeiro_grau,2628,0,41,0
80,6,2,3,1,3,24,8,2,23,0,41120.0,57,1,1,casado,graduado,2394,0,52,0
9,9,5,2,1,2,80,6,1,60,4,39763.0,151,0,1,solteiro,mestrado,2488,0,49,1
52,4,1,4,0,2,31,1,0,6,2,38725.0,40,1,1,casado,doutorado,2209,0,65,0
78,5,7,7,4,3,138,126,120,204,16,77981.0,604,0,1,casado,graduado,2558,0,48,0
68,4,7,8,2,3,166,107,75,96,119,62905.0,563,1,0,casado,segundo_grau,2451,0,56,0
45,7,2,3,0,2,12,0,3,8,8,13533.0,31,0,1,divorciado,segundo_grau,2635,0,41,0
47,2,3,8,3,2,178,66,3,85,71,59481.0,403,1,0,uniao_estavel,graduado,2408,0,45,0
34,5,9,9,7,1,707,60,20,171,65,72117.0,1023,1,0,casado,graduado,2472,0,43,0
81,6,2,3,1,2,5,14,1,7,17,21955.0,44,0,1,casado,segundo_grau,2454,0,34,0
72,6,9,12,2,3,465,35,71,250,93,67131.0,914,1,0,casado,graduado,2619,0,64,0
23,5,1,3,0,1,16,0,1,2,0,36802.0,19,0,1,solteiro,doutorado,2172,0,40,0
29,1,2,6,8,1,358,97,108,413,141,71853.0,1117,0,0,uniao_estavel,graduado,2576,0,38,0
80,6,2,3,0,1,1,14,9,7,2,28249.0,33,0,0,casado,primeiro_grau,2173,0,59,0
30,7,3,3,2,2,123,0,1,26,2,47808.0,152,1,0,casado,mestrado,2411,0,45,0
15,9,3,3,0,3,40,7,3,30,10,25509.0,90,0,1,divorciado,doutorado,2808,0,46,1
86,6,4,4,1,1,102,9,9,63,2,51012.0,185,0,0,casado,doutorado,2596,0,74,0
68,2,3,12,5,1,347,0,44,534,17,70596.0,942,0,0,solteiro,graduado,2791,0,35,0
54,0,2,7,7,1,376,53,53,462,168,85431.0,1112,0,0,uniao_estavel,doutorado,2545,0,68,0
44,6,1,3,0,1,21,0,0,3,0,42664.0,24,1,0,casado,graduado,2262,0,53,0
7,8,4,6,1,5,194,0,2,56,0,42586.0,252,1,1,uniao_estavel,graduado,2767,0,65,1
87,8,3,4,1,4,64,5,4,68,7,29760.0,148,0,1,solteiro,graduado,2828,0,35,0
59,8,5,5,1,2,206,2,0,46,3,28973.0,257,0,0,casado,doutorado,2783,0,43,0
16,7,3,2,1,1,71,0,0,18,0,39435.0,89,0,1,uniao_estavel,doutorado,2486,0,47,0
1,1,2,13,3,1,71,89,22,112,138,65370.0,432,0,0,casado,segundo_grau,2491,0,36,0
64,6,2,3,0,2,0,10,4,7,11,20194.0,32,0,1,solteiro,primeiro_grau,2718,0,41,0
72,5,2,4,1,3,93,4,1,21,0,42473.0,119,1,1,solteiro,doutorado,2291,0,44,0
98,6,9,10,4,1,920,46,138,168,36,64590.0,1308,0,0,casado,graduado,2782,0,52,0
91,7,11,10,2,2,653,26,17,170,34,71232.0,900,1,0,uniao_estavel,graduado,2372,0,61,0
8,8,5,5,2,5,199,3,33,60,8,34600.0,303,1,1,uniao_estavel,graduado,2703,0,49,1
20,8,5,4,1,4,153,9,4,56,0,46904.0,222,1,1,solteiro,graduado,2762,0,53,0
6,6,6,6,3,5,376,8,0,38,11,49094.0,433,1,0,casado,graduado,2805,0,47,0
54,6,2,4,0,1,46,1,0,30,12,36075.0,89,0,1,uniao_estavel,graduado,2361,0,37,0
72,8,2,12,2,13,600,150,21,128,223,60839.0,1122,1,1,uniao_estavel,segundo_grau,2829,0,41,0
46,3,6,11,6,1,425,35,115,292,23,77298.0,890,1,0,uniao_estavel,graduado,2398,0,41,0
11,5,2,3,1,3,18,8,6,15,12,34026.0,59,1,1,uniao_estavel,graduado,2487,0,70,0
21,4,1,4,0,2,52,0,0,9,0,48918.0,61,1,1,solteiro,doutorado,2237,0,57,0
89,1,3,13,9,1,734,25,22,350,151,82122.0,1282,0,0,uniao_estavel,segundo_grau,2477,0,58,0
82,6,2,3,1,1,34,4,6,21,11,37697.0,76,0,1,solteiro,graduado,2301,0,44,0
69,6,3,3,3,5,135,1,1,41,10,34074.0,188,1,1,uniao_estavel,graduado,2510,0,68,0
55,6,1,2,1,1,11,2,0,10,0,28520.0,23,1,1,casado,mestrado,2539,0,60,0
13,3,3,8,2,1,163,45,48,90,0,62535.0,346,1,0,solteiro,graduado,2428,0,65,0
80,6,3,3,0,2,29,2,3,30,3,36273.0,67,0,1,solteiro,mestrado,2233,0,43,0
97,4,6,4,3,2,734,44,26,70,11,63404.0,885,2,0,uniao_estavel,graduado,2182,0,56,0
27,4,7,8,5,1,340,14,21,134,258,75774.0,767,0,1,uniao_estavel,segundo_grau,2217,0,39,0
99,3,7,10,7,2,453,38,38,279,188,78416.0,996,1,0,uniao_estavel,graduado,2161,0,44,0
87,6,10,13,5,1,1073,37,0,629,145,75702.0,1884,1,0,uniao_estavel,graduado,2782,0,46,0
85,5,3,4,1,2,135,4,0,10,0,59385.0,149,1,1,uniao_estavel,mestrado,2586,0,69,0
30,7,5,8,1,9,231,15,7,137,4,37070.0,394,1,1,solteiro,graduado,2625,0,54,1
82,7,1,2,1,2,18,0,0,5,0,44689.0,23,1,1,casado,graduado,2329,0,69,0
21,5,5,12,5,5,620,24,16,165,0,53977.0,825,1,0,uniao_estavel,graduado,2545,0,62,0
92,0,23,1,1,0,81,2,4,33,5,7144.0,125,2,0,solteiro,doutorado,2363,0,54,0
95,5,2,4,0,4,12,6,4,2,10,18701.0,34,1,1,solteiro,graduado,2549,0,56,0
2,1,4,6,6,1,292,23,51,981,224,90369.0,1571,0,0,casado,graduado,2221,0,64,1
74,3,3,8,5,1,965,86,34,586,89,63159.0,1760,0,0,solteiro,doutorado,2760,0,46,0
49,8,1,3,0,2,27,0,2,10,0,37758.0,39,1,1,uniao_estavel,graduado,2792,0,54,0
71,9,4,7,4,6,777,51,30,163,0,46757.0,1021,1,0,solteiro,doutorado,2749,0,57,0
72,1,4,6,3,1,572,62,8,232,23,79734.0,897,0,0,casado,mestrado,2160,0,51,0
68,7,2,6,3,1,438,169,169,565,91,63207.0,1432,0,0,uniao_estavel,graduado,2684,0,28,0
4,2,5,8,4,3,531,138,69,300,150,72071.0,1188,1,0,divorciado,graduado,2659,0,66,0
80,9,1,3,0,1,17,0,0,9,0,21840.0,26,0,1,uniao_estavel,doutorado,2502,0,37,0
15,5,9,9,2,2,402,77,35,106,101,58582.0,721,1,0,uniao_estavel,segundo_grau,2433,0,38,0
70,7,5,9,7,1,503,139,27,419,90,72282.0,1178,0,0,solteiro,graduado,2504,0,69,1
91,5,6,8,2,3,369,14,9,87,12,50387.0,491,2,0,casado,graduado,2461,0,64,0
10,7,1,2,0,1,5,0,0,3,0,32583.0,8,1,1,uniao_estavel,doutorado,2173,0,59,0
99,4,5,5,3,3,362,35,17,398,80,62568.0,892,1,0,uniao_estavel,graduado,2242,0,58,0
25,7,2,3,0,2,56,0,0,9,0,44635.0,65,1,1,divorciado,mestrado,2420,0,49,0
34,6,2,4,1,3,79,4,1,31,4,33316.0,119,1,1,solteiro,mestrado,2427,0,49,0
57,2,4,12,4,3,387,35,84,141,73,63967.0,720,1,0,casado,graduado,2483,0,52,0
84,7,9,9,5,2,367,188,17,241,104,52513.0,917,0,0,uniao_estavel,segundo_grau,2822,0,42,0
51,8,1,2,1,1,15,2,0,11,0,25293.0,28,0,1,casado,graduado,2446,0,51,0
97,5,5,6,2,2,267,3,6,54,8,54111.0,338,1,0,viuvo,doutorado,2467,0,55,0
13,2,4,5,6,1,298,24,27,697,216,78394.0,1262,0,0,uniao_estavel,graduado,2658,0,34,1
92,1,3,9,11,1,674,0,92,736,39,80739.0,1541,0,0,casado,mestrado,2561,0,62,0
30,9,4,2,1,3,16,22,14,36,37,22669.0,125,0,1,uniao_estavel,mestrado,2562,0,45,1
30,9,4,3,0,2,37,9,4,24,16,29236.0,90,0,1,solteiro,graduado,2423,0,33,0
11,7,4,4,1,3,159,1,0,22,2,44911.0,184,1,0,uniao_estavel,graduado,2630,0,61,0
72,6,6,13,4,8,686,26,17,142,23,54693.0,894,1,0,casado,doutorado,2656,0,58,0
39,7,4,4,1,3,97,7,3,66,12,48186.0,185,0,1,uniao_estavel,graduado,2260,0,46,0
0,4,2,5,1,4,63,13,6,57,13,54809.0,152,1,1,casado,graduado,2450,0,43,1
15,5,2,3,1,3,56,0,5,24,4,41580.0,89,1,1,uniao_estavel,graduado,2725,0,42,0
12,1,2,13,9,1,209,142,19,456,160,80336.0,986,0,0,casado,doutorado,2452,0,50,0
56,6,4,6,1,3,198,12,2,43,0,47743.0,255,1,0,casado,graduado,2623,0,63,0
39,6,7,3,4,2,313,0,15,47,20,62972.0,395,1,0,casado,segundo_grau,2854,0,65,0
55,6,8,9,5,11,941,58,14,397,76,57333.0,1486,1,0,divorciado,doutorado,2804,0,66,1
60,9,4,4,0,3,86,4,4,56,2,32313.0,152,0,1,uniao_estavel,doutorado,2662,0,38,0
73,2,3,4,10,1,167,72,48,602,63,84953.0,952,0,0,viuvo,mestrado,2550,0,67,1
90,6,2,3,0,2,8,2,3,19,0,27071.0,32,0,1,divorciado,mestrado,2226,0,52,0
86,2,4,6,4,1,389,57,66,408,37,68148.0,957,0,0,uniao_estavel,mestrado,2461,0,63,0
37,7,6,6,2,5,239,15,7,119,4,65735.0,384,1,1,uniao_estavel,mestrado,2363,0,55,0
7,5,6,6,10,1,179,21,21,273,0,86836.0,494,0,0,casado,doutorado,2814,0,45,1
29,19,0,0,0,15,5,1,0,1,1,4023.0,8,1,1,casado,doutorado,2165,0,57,0
19,7,2,3,0,1,2,4,6,28,13,30093.0,53,0,0,casado,graduado,2515,0,30,0
14,6,8,6,1,3,383,4,0,53,6,57705.0,446,1,0,casado,doutorado,2328,0,54,0
72,8,1,3,0,2,2,1,8,8,6,25008.0,25,0,1,solteiro,graduado,2306,0,32,0
56,6,5,12,10,1,536,107,27,590,38,83257.0,1298,0,0,solteiro,segundo_grau,2808,1,25,1
85,8,1,2,0,1,2,1,1,4,3,22280.0,11,0,1,uniao_estavel,graduado,2565,0,45,0
62,2,4,10,6,1,322,40,53,899,34,72159.0,1348,0,0,casado,doutorado,2767,0,42,0
1,3,4,4,5,1,539,0,169,816,20,64260.0,1544,0,0,uniao_estavel,graduado,2693,0,59,1
28,4,8,7,4,1,712,38,50,420,65,82733.0,1285,0,0,solteiro,doutorado,2451,0,36,1
70,6,10,10,8,4,1121,12,0,72,0,74290.0,1205,1,0,divorciado,mestrado,2480,0,49,0
84,6,2,4,0,1,68,5,1,13,3,58217.0,90,1,2,solteiro,mestrado,2748,0,69,0
89,7,2,4,0,1,36,2,4,18,6,21024.0,66,0,0,uniao_estavel,mestrado,2519,0,44,0
73,1,2,12,8,1,707,58,44,603,95,70116.0,1507,0,0,casado,doutorado,2678,0,48,0
42,7,8,7,1,2,174,24,77,203,6,54006.0,484,0,1,uniao_estavel,graduado,2808,0,35,0
16,3,5,5,3,1,666,8,35,124,69,69063.0,902,1,0,casado,doutorado,2758,0,54,0
16,6,1,2,0,1,0,2,0,0,6,11448.0,8,0,0,divorciado,segundo_grau,2355,0,45,0
56,4,4,8,2,1,162,30,50,100,55,61825.0,397,1,0,solteiro,graduado,2485,0,41,0
65,2,5,4,4,1,407,88,70,239,103,70886.0,907,0,1,casado,graduado,2417,0,49,0
10,4,6,7,6,1,823,29,25,459,124,69109.0,1460,0,0,casado,graduado,2756,0,38,1
13,7,8,7,3,11,488,0,23,71,15,60208.0,597,1,1,viuvo,graduado,2789,0,47,1
78,5,2,3,1,3,28,2,0,13,4,32889.0,47,1,1,uniao_estavel,mestrado,2455,0,52,0
51,6,1,3,0,1,3,0,2,10,3,34738.0,18,0,1,solteiro,graduado,2208,0,36,0
27,10,9,4,0,4,284,3,0,52,8,30538.0,347,0,1,uniao_estavel,mestrado,2795,0,49,0
30,2,5,6,10,1,938,81,142,754,159,82326.0,2074,0,0,uniao_estavel,segundo_grau,2270,0,43,1
71,6,2,3,0,2,13,2,2,15,2,26642.0,34,0,1,divorciado,doutorado,2279,0,53,0
97,4,7,11,6,2,412,105,172,153,150,69932.0,992,1,0,divorciado,graduado,2541,0,56,0
83,6,2,3,0,2,31,0,1,8,0,44503.0,40,1,1,solteiro,graduado,2233,0,48,0
3,6,6,11,2,6,502,6,19,132,0,60200.0,659,1,0,solteiro,doutorado,2702,0,72,0
71,2,1,3,0,1,18,5,10,3,3,49638.0,39,1,0,divorciado,graduado,2230,0,68,0
3,7,1,3,0,1,1,8,8,6,4,23830.0,27,0,0,solteiro,segundo_grau,2301,0,33,0
15,9,9,8,1,3,100,94,71,243,108,33051.0,616,0,0,viuvo,mestrado,2841,0,61,1
52,1,3,9,7,1,407,165,114,445,181,72905.0,1312,0,0,casado,graduado,2318,0,62,0
8,4,7,10,7,2,664,19,9,240,50,69702.0,982,1,0,uniao_estavel,doutorado,2654,0,69,0
89,8,5,13,5,3,1045,46,61,338,60,70300.0,1550,0,1,divorciado,graduado,2508,0,45,0
66,6,5,4,8,1,1218,143,107,304,23,70643.0,1795,0,0,casado,doutorado,2781,0,36,1
22,7,1,2,1,2,15,1,0,6,0,30396.0,22,0,1,casado,doutorado,2219,0,51,1
56,7,4,4,0,2,128,1,0,16,0,50616.0,145,1,0,divorciado,doutorado,2231,0,52,0
74,2,5,11,6,1,581,8,49,157,43,62772.0,838,1,0,solteiro,mestrado,2565,0,51,0
48,3,1,3,1,1,6,1,3,12,6,30298.0,28,0,0,solteiro,doutorado,2200,0,35,0
67,7,7,7,1,2,185,56,8,133,56,52413.0,438,0,1,solteiro,graduado,2762,0,36,0
24,4,1,2,1,1,22,0,1,9,0,44155.0,32,1,1,casado,doutorado,2320,0,63,0
67,2,5,5,5,1,584,83,100,835,65,86979.0,1667,0,0,divorciado,doutorado,2393,0,49,1
